date,dai
2021-02-08,1.0005951938410333
2021-02-09,0.9998196331299475
2021-02-10,0.9972843322502015
2021-02-11,1.000307730375204
2021-02-12,1.0000389713030946
2021-02-13,0.9980508215801027
2021-02-14,0.9996568476349053
2021-02-15,0.9982979444712259
2021-02-16,1.0021019076810813
2021-02-17,1.0011762900865895
2021-02-18,1.0011138973444151
2021-02-19,1.001308711148974
2021-02-20,1.004720609265502
2021-02-21,1.0023220980558034
2021-02-22,1.004223339670956
2021-02-23,1.0036834716295608
2021-02-24,1.006739179084721
2021-02-25,1.0099808512487822
2021-02-26,0.9979514132910403
2021-02-27,1.0075734425025025
2021-02-28,1.0062846733459656
2021-03-01,1.0053147428805165
2021-03-02,1.0053454734157345
2021-03-03,1.0066134843288255
2021-03-04,1.0005853574048091
2021-03-05,1.0064005306004735
2021-03-06,1.0012997284498584
2021-03-07,1.0026342740403176
2021-03-08,0.9993405480304064
2021-03-09,1.0024911494234106
2021-03-10,1.004099232553697
2021-03-11,0.999343354479765
2021-03-12,1.0045933240832146
2021-03-13,1.0048035865939449
2021-03-14,1.0048836437321043
2021-03-15,1.0051468775896268
2021-03-16,1.0034317864560238
2021-03-17,1.000862318540306
2021-03-18,1.0038748451364177
2021-03-19,1.0042110637927846
2021-03-20,1.0016621490483915
2021-03-21,1.0042365943125962
2021-03-22,1.002997067470264
2021-03-23,1.0042962382409681
2021-03-24,0.9993577336737923
2021-03-25,1.0022448302907383
2021-03-26,1.000036668140071
2021-03-27,1.0012433792103048
2021-03-28,1.0023854052224843
2021-03-29,1.0025302603219066
2021-03-30,0.9992548137931501
2021-03-31,1.0003131322861334
2021-04-01,0.9991210334910725
2021-04-02,1.0010588984950495
2021-04-03,1.002375166938154
2021-04-04,0.9996167552466287
2021-04-05,1.0017188378224426
2021-04-06,1.000991947975955
2021-04-07,0.9999775647084324
2021-04-08,1.0022688115930867
2021-04-09,1.0005794021635164
2021-04-10,0.9987083403900777
2021-04-11,1.0008325322073104
2021-04-12,1.0021057455316658
2021-04-13,1.0009711103891852
2021-04-14,1.0008061079969761
2021-04-15,1.0018563549004895
2021-04-16,1.0015255004589672
2021-04-17,0.9967573280677848
2021-04-18,1.0009246249433024
2021-04-19,0.9988939219839905
2021-04-20,0.9988389494549975
2021-04-21,1.003224228714982
2021-04-22,0.9942635412683647
2021-04-23,1.0018662060543624
2021-04-24,1.0007454686061332
2021-04-25,0.9993876428109758
2021-04-26,1.0021931127132089
2021-04-27,1.0012077494918736
2021-04-28,0.9994078916507345
2021-04-29,1.0011032807063602
2021-04-30,1.001844965814265
2021-05-01,0.9993940135237139
2021-05-02,1.0007295288393154
2021-05-03,1.0022314615589032
2021-05-04,1.003411144876653
2021-05-05,0.999913561482226
2021-05-06,1.000592470160721
2021-05-07,1.0001652149702203
2021-05-08,1.0015784344270153
2021-05-09,1.0002986864815337
2021-05-10,1.0009533840497908
2021-05-11,1.003393856992381
2021-05-12,1.0015159546173915
2021-05-13,1.0001779047369304
2021-05-14,0.993430583962833
2021-05-15,1.000439219690736
2021-05-16,0.999392741958673
2021-05-17,1.000701411426832
2021-05-18,1.0033825109037504
2021-05-19,0.9927713451875818
2021-05-20,0.994898130440491
2021-05-21,1.00741478556139
2021-05-22,1.0011490413415636
2021-05-23,1.003969749645611
2021-05-24,1.0031487180032903
2021-05-25,1.0036412043565954
2021-05-26,1.0025558570961106
2021-05-27,0.9986062298706636
2021-05-28,1.0011658647196269
2021-05-29,1.00598887190934
2021-05-30,0.9993362350018302
2021-05-31,1.0014220199161075
2021-06-01,0.9998979973231279
2021-06-02,1.0031662576447062
2021-06-03,1.0004027009359435
2021-06-04,1.0013213356452075
2021-06-05,1.000761543218393
2021-06-06,1.000898443762948
2021-06-07,1.002972123761827
2021-06-08,1.002400165455777
2021-06-09,1.0026188798586702
2021-06-10,1.002161380858692
2021-06-11,1.0042943166729057
2021-06-12,1.0002803900022574
2021-06-13,1.0035133240221714
2021-06-14,1.0006030217920123
2021-06-15,1.0016684240298768
2021-06-16,1.0046413555483122
2021-06-17,0.9996162409712571
2021-06-18,1.0058595564490693
2021-06-19,1.0024385222628385
2021-06-20,1.0049252672089553
2021-06-21,1.0022807739532102
2021-06-22,1.0016193879774289
2021-06-23,1.003171212536093
2021-06-24,1.0033779337688025
2021-06-25,1.0020527248402848
2021-06-26,0.9962402214562979
2021-06-27,1.0054295522100758
2021-06-28,1.0070963844473666
2021-06-29,1.0027054581350685
2021-06-30,0.9999982831408668
2021-07-01,1.003006139983627
2021-07-02,1.002889419295067
2021-07-03,1.0070080142295534
2021-07-04,1.0029758055840645
2021-07-05,0.9983856226484282
2021-07-06,1.0058927129432902
2021-07-07,1.0033927657269517
2021-07-08,1.0014840565409526
2021-07-09,1.002550212930394
2021-07-10,1.0044440706519309
2021-07-11,1.0048921527617742
2021-07-12,1.002161037588735
2021-07-13,1.0039149673485013
2021-07-14,1.0046958127538188
2021-07-15,1.003954128564165
2021-07-16,1.0049483634369614
2021-07-17,0.9989146510603851
2021-07-18,1.002639857633584
2021-07-19,1.0023649637048733
2021-07-20,1.0034705947408926
2021-07-21,1.0015337105233022
2021-07-22,1.0042804741867124
2021-07-23,1.0027909073219077
2021-07-24,1.006511034323498
2021-07-25,1.002119845802212
2021-07-26,1.0026926399029952
2021-07-27,0.9991545324305424
2021-07-28,1.004618268011928
2021-07-29,0.999771084327663
2021-07-30,1.0061938638288939
2021-07-31,1.0042654642743452
2021-08-01,1.0019013034154627
2021-08-02,1.0018274618702423
2021-08-03,1.0023774527909706
2021-08-04,1.0061247717700572
2021-08-05,0.9951163678341826
2021-08-06,1.0005619347269292
2021-08-07,1.000162643419569
2021-08-08,0.9997775390224847
2021-08-09,1.0035513408294279
2021-08-10,1.0039851306150078
2021-08-11,1.0005944112289862
2021-08-12,0.9992560664771382
2021-08-13,1.0002962766151302
2021-08-14,1.0008181803940128
2021-08-15,0.9999896358873319
2021-08-16,1.0009861552701949
2021-08-17,1.0011266997363013
2021-08-18,1.0018261540264928
2021-08-19,1.0035431923037392
2021-08-20,1.0095651280656601
2021-08-21,0.9996840115770586
2021-08-22,1.0013598373484023
2021-08-23,1.006328312097554
2021-08-24,1.0003716810288603
2021-08-25,1.0023486507031305
2021-08-26,0.9998546558272893
2021-08-27,0.9997920881113154
2021-08-28,1.0026754524906403
2021-08-29,1.0001565505105157
2021-08-30,0.9999394286827352
2021-08-31,0.9978302041172648
2021-09-01,1.0039901190052827
2021-09-02,1.0001590591453435
2021-09-03,0.9998512299280247
2021-09-04,0.9988984888212377
2021-09-05,0.9983312878540617
2021-09-06,0.9996451826430324
2021-09-07,1.0005074642277734
2021-09-08,1.001609915957946
2021-09-09,1.0039735308924298
2021-09-10,1.0044956980761734
2021-09-11,0.9977592698242409
2021-09-12,1.002597310206897
2021-09-13,1.0108952367520805
2021-09-14,1.0041056425803125
2021-09-15,1.0016710614137545
2021-09-16,1.0017966377022707
2021-09-17,1.0021173796387681
2021-09-18,1.0043694820643114
2021-09-19,1.003837955580935
2021-09-20,1.0044974871802812
2021-09-21,0.9911832334359997
2021-09-22,0.9951586201519572
2021-09-23,1.000687500667685
2021-09-24,1.0024018246768236
2021-09-25,1.0022615256011058
2021-09-26,1.0041950852765762
2021-09-27,1.0039221478911995
2021-09-28,0.9944924039715893
2021-09-29,0.9946490953267305
2021-09-30,1.003857758375262
2021-10-01,1.0057846688609382
2021-10-02,1.002643604448908
2021-10-03,0.999447546492788
2021-10-04,1.0035773286843233
2021-10-05,1.0032586952679776
2021-10-06,1.0017626779269964
2021-10-07,1.0023560797793938
2021-10-08,1.0010843509685718
2021-10-09,1.0018395314143607
2021-10-10,1.0029879944841962
2021-10-11,1.0012734267098873
2021-10-12,1.0073081651886058
2021-10-13,1.0020147524620744
2021-10-14,1.00481832839858
2021-10-15,1.001963755839577
2021-10-16,1.0048906157272426
2021-10-17,1.0028508267767997
2021-10-18,1.0047036120874975
2021-10-19,1.0008396847244365
2021-10-20,0.9998352797017792
2021-10-21,1.000344344719418
2021-10-22,1.0008728606601476
2021-10-23,1.005648943463435
2021-10-24,1.0064532927914562
2021-10-25,1.0050753104771077
2021-10-26,1.004967109971996
2021-10-27,1.0000258586437472
2021-10-28,0.9991250560723848
2021-10-29,0.9990111853587044
2021-10-30,0.999750351320583
2021-10-31,1.00400477700595
2021-11-01,1.0000181937077748
2021-11-02,1.0016144925483819
2021-11-03,1.0026641355292252
2021-11-04,1.0008365287475294
2021-11-05,1.0046473171927044
2021-11-06,1.0034590647089807
2021-11-07,1.0032716119624403
2021-11-08,0.9990482208224771
2021-11-09,1.0009555678702178
2021-11-10,1.0011499772523627
2021-11-11,1.0044213662836692
2021-11-12,1.0011671074263095
2021-11-13,1.0076412807183253
2021-11-14,1.0031728200177052
2021-11-15,1.0083551412462424
2021-11-16,1.0031440842988035
2021-11-17,1.002397544398201
2021-11-18,1.0076808696516855
2021-11-19,0.9993381522388782
2021-11-20,1.006266999854717
2021-11-21,1.0066940349166575
2021-11-22,1.004509532449662
2021-11-23,0.9998445390092198
2021-11-24,1.0009342580306821
2021-11-25,1.0022449718047552
2021-11-26,0.9979605899493754
2021-11-27,1.0001721286924639
2021-11-28,0.9987986677496729
2021-11-29,1.001637828844
2021-11-30,0.9986096774223755
2021-12-01,0.9980027717628793
2021-12-02,1.001319489566333
2021-12-03,0.9975399468525554
2021-12-04,0.999703768225611
2021-12-05,0.9995927005396948
2021-12-06,1.0004759565933234
2021-12-07,1.0010238609330975
2021-12-08,1.0029613747099249
2021-12-09,1.0013557667104835
2021-12-10,0.9980080078395094
2021-12-11,0.995229215210866
2021-12-12,0.9995493085498041
2021-12-13,0.9989776215711985
2021-12-14,0.9988379283201336
2021-12-15,1.0026442741189496
2021-12-16,0.9996574333908048
2021-12-17,0.9998809497607476
2021-12-18,1.0003129418584091
2021-12-19,1.0009100207431971
2021-12-20,0.9979977086654648
2021-12-21,1.003861220909781
2021-12-22,1.0018709312693344
2021-12-23,1.0015749457778251
2021-12-24,1.0041943297134128
2021-12-25,1.0015419559032193
2021-12-26,0.9993268245752794
2021-12-27,1.0006233704525382
2021-12-28,0.9986690072839253
2021-12-29,0.9999219382883053
2021-12-30,1.0031091448476723
2021-12-31,1.0034488588790764
2022-01-01,0.9993700114165129
2022-01-02,1.0045838468235089
2022-01-03,1.0017286585567955
2022-01-04,1.0021535526031484
2022-01-05,0.9999623798404518
2022-01-06,1.0027253963092082
2022-01-07,0.9999307221827529
2022-01-08,1.0034421580701711
2022-01-09,0.997978795870184
2022-01-10,1.0028566734926256
2022-01-11,1.0010705134157518
2022-01-12,0.9996134356989091
2022-01-13,1.0014295910848638
2022-01-14,1.000619253669565
2022-01-15,0.9991799307470215
2022-01-16,0.9994190944268592
2022-01-17,1.000170753157861
2022-01-18,1.001408012863779
2022-01-19,0.9998180801308754
2022-01-20,0.9974955522850862
2022-01-21,1.0016078493098184
2022-01-22,1.00243671837902
2022-01-23,1.0046806253194134
2022-01-24,1.0030098942012216
2022-01-25,1.0038969490966019
2022-01-26,1.0018360098062413
2022-01-27,1.0014064500340505
2022-01-28,1.0040239380437146
2022-01-29,1.001409594738056
2022-01-30,1.0020260173991438
2022-01-31,1.0003150218753998
2022-02-01,1.001315411182868
2022-02-02,1.0017185469115077
2022-02-03,1.0012885372692035
2022-02-04,1.0008360790795865
2022-02-05,1.004345692132139
2022-02-06,0.9998959242109398
2022-02-07,1.0007135240714418
2022-02-08,1.0003575999830183
2022-02-09,1.00205784551053
2022-02-10,1.0012159231765712
2022-02-11,1.0024054293151854
2022-02-12,0.9999906346310168
2022-02-13,1.001920195152649
2022-02-14,1.0007838521803583
2022-02-15,1.000029320716091
2022-02-16,0.999228715314787
2022-02-17,1.0000141883696165
2022-02-18,0.9991588009031412
2022-02-19,1.0005105546720603
2022-02-20,1.0029368646929762
2022-02-21,1.000443322085936
2022-02-22,1.0006714860335433
2022-02-23,0.999324677722244
2022-02-24,1.0004650006455702
2022-02-25,1.0011209580109752
2022-02-26,1.000309886794853
2022-02-27,1.0023674793486645
2022-02-28,1.0015626116524727
2022-03-01,1.0007604525030454
2022-03-02,1.0005158142164936
2022-03-03,0.9998868153292486
2022-03-04,0.9988709688121202
2022-03-05,0.9998674881081218
2022-03-06,1.0015383613648672
2022-03-07,1.0006551097325835
2022-03-08,1.0000864645636312
2022-03-09,0.9997318603183419
2022-03-10,1.0001374832748497
2022-03-11,1.000097097341164
2022-03-12,0.9982997975254381
2022-03-13,0.9998180789633656
2022-03-14,1.001403776834966
2022-03-15,0.9996745385228691
2022-03-16,0.9983274585394073
2022-03-17,1.000737422592711
2022-03-18,1.000449708088905
2022-03-19,1.0001117773110881
2022-03-20,0.9995768311757415
2022-03-21,0.9993197920621565
2022-03-22,0.9991889962824667
2022-03-23,0.9988920598180073
2022-03-24,0.9992236831228998
2022-03-25,0.9992663665530306
2022-03-26,0.9992566058590711
2022-03-27,0.9988892556855304
2022-03-28,0.9986630631407394
2022-03-29,0.9978640331735794
2022-03-30,0.9994220068225662
2022-03-31,0.9987823763975773
2022-04-01,1.003035845075611
2022-04-02,0.9996696949774012
2022-04-03,0.9990661335026733
2022-04-04,1.0004442400445983
2022-04-05,0.9995387654655392
2022-04-06,1.000256720023005
2022-04-07,0.9997407001445338
2022-04-08,0.9991226565625156
2022-04-09,1.0019410056772844
2022-04-10,1.0010450772391932
2022-04-11,1.0000263027267986
2022-04-12,1.0003542307305846
2022-04-13,1.0023692729164861
2022-04-14,1.0015096865954858
2022-04-15,1.0011970160106796
2022-04-16,1.0002635635802857
2022-04-17,1.0007564164938707
2022-04-18,1.0012847252274137
2022-04-19,1.0011206045523169
2022-04-20,0.9995438428397716
2022-04-21,0.9997526442427824
2022-04-22,1.0001656753683754
2022-04-23,1.0002577023888397
2022-04-24,1.0009004330017182
2022-04-25,0.9986335753027005
2022-04-26,0.9998434411411964
2022-04-27,1.0003337167963666
2022-04-28,1.000080013356203
2022-04-29,1.000355933115001
2022-04-30,1.0007153264022721
2022-05-01,1.001137525389296
