date,neutrino
2020-02-01,0.9853819125007018
2020-02-02,0.9900618193042919
2020-02-03,0.9822499522580665
2020-02-04,0.9917923900948276
2020-02-05,0.9936571240831384
2020-02-06,0.985346707404204
2020-02-07,1.003199516533419
2020-02-08,0.9948109479221678
2020-02-09,0.9955643825957672
2020-02-10,1.0036698873934569
2020-02-11,0.9686660707380542
2020-02-12,0.9768195631673839
2020-02-13,0.9687066252098431
2020-02-14,0.9712663583573591
2020-02-15,0.9757480097571246
2020-02-16,0.9713312922985029
2020-02-17,0.9770424424097387
2020-02-18,0.994836974719042
2020-02-19,0.9968436157422778
2020-02-20,0.9935856648097394
2020-02-21,1.0016714008839573
2020-02-22,0.9978581345410228
2020-02-23,1.0017027424383342
2020-02-24,0.9990311976471361
2020-02-25,1.0001331703498486
2020-02-26,0.9854121153835455
2020-02-27,0.9700021440342398
2020-02-28,0.9590890533838171
2020-02-29,0.9968470073111332
2020-03-01,0.9727056970378202
2020-03-02,0.9851319587231867
2020-03-03,1.0028903179476136
2020-03-04,0.9888381968469487
2020-03-05,1.001511580396105
2020-03-06,0.9953574775438743
2020-03-07,1.0053228888158805
2020-03-08,0.9712044244164532
2020-03-09,0.9661305808628625
2020-03-10,1.006317025194737
2020-03-11,0.9974670099588924
2020-03-12,0.9915672749184773
2020-03-13,0.9744095681582052
2020-03-14,1.0134218405493944
2020-03-15,1.000480641631537
2020-03-16,0.996873756915911
2020-03-17,0.9999073218073776
2020-03-18,0.9725638231245775
2020-03-19,1.003201746582535
2020-03-20,0.9893488251206194
2020-03-21,0.9996350776470093
2020-03-22,1.0006878955059455
2020-03-23,0.9850283910086783
2020-03-24,1.0165025899240672
2020-03-25,0.9924007186453402
2020-03-26,1.0034281585110285
2020-03-27,1.0053320641013066
2020-03-28,0.9636385428463848
2020-03-29,1.0035394348130176
2020-03-30,0.9949768972757159
2020-03-31,0.9936564436371422
2020-04-01,1.001962972274519
2020-04-02,1.016863417504238
2020-04-03,1.013279459544062
2020-04-04,0.9980071040921857
2020-04-05,0.995653696491625
2020-04-06,0.997176275226502
2020-04-07,1.001608091392649
2020-04-08,1.0017121965211733
2020-04-09,0.9985130557110438
2020-04-10,1.0001221756884646
2020-04-11,1.007214680641525
2020-04-12,1.0334206454448753
2020-04-13,0.9944720030298848
2020-04-14,1.001677584806504
2020-04-15,0.9995009198775137
2020-04-16,0.9991666157732507
2020-04-17,0.9977751745686626
2020-04-18,0.9893471386643503
2020-04-19,0.9978513314514699
2020-04-20,0.9937736204832325
2020-04-21,1.0000822133379044
2020-04-22,0.9901371128501061
2020-04-23,0.9998421009342326
2020-04-24,0.9893775862119463
2020-04-25,0.9963101210106984
2020-04-26,0.9992167984053117
2020-04-27,0.9861506859831115
2020-04-28,0.9956728322369799
2020-04-29,0.9995133760751093
2020-04-30,0.9988204750208348
2020-05-01,0.994382576405604
2020-05-02,0.9943593260464146
2020-05-03,0.9977511985551536
2020-05-04,0.9989479560506132
2020-05-05,0.9919958715446536
2020-05-06,0.9947283813626027
2020-05-07,0.9824027185637666
2020-05-08,0.9915499490094246
2020-05-09,0.9924336523949087
2020-05-10,1.000166134045324
2020-05-11,1.0028580891035268
2020-05-12,0.9942440208571905
2020-05-13,0.9928713175635923
2020-05-14,0.9915608620337686
2020-05-15,0.9951840983941971
2020-05-16,0.9945891088626444
2020-05-17,0.9997380463667035
2020-05-18,0.9968943073584827
2020-05-19,0.9978986458068949
2020-05-20,0.998094511242365
2020-05-21,0.9986876312527087
2020-05-22,0.9877844181472988
2020-05-23,0.9938802291041409
2020-05-24,0.9928224859708275
2020-05-25,0.9866474012823434
2020-05-26,0.9949629907609978
2020-05-27,0.9970223707517798
2020-05-28,0.9962484568184068
2020-05-29,0.9957077560062652
2020-05-30,0.9969047327400924
2020-05-31,0.9965205851667877
2020-06-01,0.99865752793731
2020-06-02,0.9994609141392262
2020-06-03,0.9992488173821273
2020-06-04,0.9978762764060276
2020-06-05,0.9960526896267828
2020-06-06,0.9957921453987837
2020-06-07,0.9977235014785386
2020-06-08,0.9950822160137627
2020-06-09,0.9996457621264656
2020-06-10,0.9974078711004605
2020-06-11,0.9998922683027479
2020-06-12,0.999871126178209
2020-06-13,0.9997816704416014
2020-06-14,1.000248136121907
2020-06-15,0.9992445857898924
2020-06-16,0.9984047890996195
2020-06-17,0.9997701769296995
2020-06-18,1.000022762493248
2020-06-19,0.9977713736870067
2020-06-20,0.9970777227748822
2020-06-21,0.9986035202841921
2020-06-22,0.9987950046955045
2020-06-23,0.998974783890618
2020-06-24,1.000205516283793
2020-06-25,0.9974088449735588
2020-06-26,0.9994332753096863
2020-06-27,0.9988511692367035
2020-06-28,0.99844092933295
2020-06-29,0.9988202810289964
2020-06-30,0.998919925193042
2020-07-01,0.9989869497086702
2020-07-02,0.9975923015009177
2020-07-03,0.998425990341199
2020-07-04,0.9984977874453116
2020-07-05,0.9990426528751533
2020-07-06,0.9995625817087972
2020-07-07,1.0001253697461616
2020-07-08,0.9986457739262307
2020-07-09,0.994969545834685
2020-07-10,0.9948009484122615
2020-07-11,0.9951238152772562
2020-07-12,0.9929606983790364
2020-07-13,0.9961312979981476
2020-07-14,0.9979809663844726
2020-07-15,0.9883453672032936
2020-07-16,0.9963814024730671
2020-07-17,1.000022851496163
2020-07-18,0.9975434784814102
2020-07-19,0.9980685930409833
2020-07-20,0.9972851974471977
2020-07-21,0.9983241788752478
2020-07-22,0.9974914302437945
2020-07-23,0.9992647328572235
2020-07-24,0.9890503044815797
2020-07-25,0.9994932658946863
2020-07-26,0.998634559287529
2020-07-27,0.9964757198379461
2020-07-28,0.9955339727921813
2020-07-29,0.9976171435705397
2020-07-30,0.9990979235932623
2020-07-31,0.9966431813458341
2020-08-01,0.9978321779987387
2020-08-02,0.99821376241411
2020-08-03,0.9913625879253131
2020-08-04,0.9952106043178837
2020-08-05,0.9938031218245774
2020-08-06,0.9937475979444311
2020-08-07,0.9953621992803674
2020-08-08,0.9904689710873626
2020-08-09,0.9986790786694673
2020-08-10,0.9998203136437783
2020-08-11,0.9967652097210082
2020-08-12,0.9952690168859201
2020-08-13,0.9971575832852261
2020-08-14,1.000294252374862
2020-08-15,0.9968181933408303
2020-08-16,0.9962011941137258
2020-08-17,0.9986962641488023
2020-08-18,0.9928656188051606
2020-08-19,0.9975064556689366
2020-08-20,0.9960029047766514
2020-08-21,0.9951846613392181
2020-08-22,0.9935688765332938
2020-08-23,0.9982074880151673
2020-08-24,0.9980938718141089
2020-08-25,0.9988575938732991
2020-08-26,0.9951606079164037
2020-08-27,0.9961746546678919
2020-08-28,0.9976063945502774
2020-08-29,0.9981353120068125
2020-08-30,0.996150997361029
2020-08-31,0.997286885576246
2020-09-01,0.9985838922553322
2020-09-02,0.9935235303909772
2020-09-03,0.9961795494773018
2020-09-04,0.9902165956298266
2020-09-05,0.9994618232651934
2020-09-06,0.9969455163548724
2020-09-07,0.9953728429923143
2020-09-08,0.9951794056700316
2020-09-09,1.0028105122739233
2020-09-10,0.9973798926105453
2020-09-11,0.9976275935069204
2020-09-12,0.9967795904628678
2020-09-13,0.9988048640875068
2020-09-14,0.9960926635508324
2020-09-15,0.9974118903700568
2020-09-16,0.9957681886632876
2020-09-17,0.9940740811254741
2020-09-18,0.9975868086126456
2020-09-19,0.9969908143139875
2020-09-20,0.996929281675018
2020-09-21,0.9954815744674634
2020-09-22,0.988450862209855
2020-09-23,0.9959589486825217
2020-09-24,0.9930379533880055
2020-09-25,0.9941905360103968
2020-09-26,0.9959291864625269
2020-09-27,0.9959072700998087
2020-09-28,0.9973950798915481
2020-09-29,0.9908666309754783
2020-09-30,0.9960736281360764
2020-10-01,0.9954029418904384
2020-10-02,0.9974585314915208
2020-10-03,0.9992754839889173
2020-10-04,0.9943236862590045
2020-10-05,0.9954676189971184
2020-10-06,1.0008036520815
2020-10-07,0.9963988910308677
2020-10-08,0.9961759156146651
2020-10-09,0.9948006603916354
2020-10-10,0.9957673960575641
2020-10-11,0.9972558449758437
2020-10-12,0.9957749035912189
2020-10-13,0.9943222454626761
2020-10-14,0.9956590297855493
2020-10-15,0.9959276727871279
2020-10-16,0.9945619977410687
2020-10-17,0.9941555505868814
2020-10-18,0.9946225429638968
2020-10-19,0.9968821754824637
2020-10-20,0.9956932665129372
2020-10-21,0.9956737212392504
2020-10-22,0.993506463747945
2020-10-23,0.9971125915017365
2020-10-24,0.9965634154687321
2020-10-25,0.9989437980273919
2020-10-26,0.9943448359785444
2020-10-27,0.9943858050367304
2020-10-28,0.9953408232803439
2020-10-29,0.9978120673406384
2020-10-30,0.9966945946193599
2020-10-31,0.9933672664894062
2020-11-01,0.9958514435567325
2020-11-02,0.9963643055518151
2020-11-03,0.99702140958928
2020-11-04,0.9959356939209499
2020-11-05,0.997437395905986
2020-11-06,0.9951967330656764
2020-11-07,0.9976429962315475
2020-11-08,0.99375205117637
2020-11-09,0.9952805120966439
2020-11-10,0.9967739993807506
2020-11-11,0.9943295634800462
2020-11-12,0.9945728467979534
2020-11-13,0.9949839986000285
2020-11-14,0.9975855104853469
2020-11-15,0.9962015504001406
2020-11-16,0.9965114984457379
2020-11-17,0.9964937284114327
2020-11-18,0.9983737771726846
2020-11-19,0.9975447070566189
2020-11-20,1.0003804620451866
2020-11-21,0.9992891255343624
2020-11-22,0.9993255618997969
2020-11-23,0.9950514294033369
2020-11-24,0.9992313242444836
2020-11-25,0.9972328991291346
2020-11-26,0.9934667307968058
2020-11-27,0.9960834814637909
2020-11-28,0.9983166284365074
2020-11-29,0.9964928466024386
2020-11-30,0.9993110008749309
2020-12-01,0.995761083708062
2020-12-02,1.0035932332527584
2020-12-03,0.9989423198820998
2020-12-04,0.9994445201442508
2020-12-05,0.9974628792932131
2020-12-06,0.9994755554201539
2020-12-07,0.999139696272471
2020-12-08,0.9989218180103926
2020-12-09,0.9972009478611026
2020-12-10,0.9978455132607202
2020-12-11,0.9964719538293748
2020-12-12,0.9980795827810292
2020-12-13,0.9997294480699106
2020-12-14,0.9997867743479062
2020-12-15,1.0001107337084711
2020-12-16,0.9983739907233846
2020-12-17,0.9997051648579588
2020-12-18,0.9975913610033523
2020-12-19,1.0014772312684461
2020-12-20,0.99668052954753
2020-12-21,0.9953416773175319
2020-12-22,0.9923439603964855
2020-12-23,1.0002748598593592
2020-12-24,0.9974859745745164
2020-12-25,1.0040882199259766
2020-12-26,0.9984366778366258
2020-12-27,0.995638561683671
2020-12-28,0.994280633840335
2020-12-29,1.0005572444059159
2020-12-30,1.001216949414764
2020-12-31,0.9999977728166491
2021-01-01,0.999704522826004
2021-01-02,1.0003293465367318
2021-01-03,0.998108186751767
2021-01-04,0.9887426725070425
2021-01-05,0.9747042713924879
2021-01-06,0.9958473175627214
2021-01-07,1.0070297967672206
2021-01-08,1.0052387439693613
2021-01-09,1.0010343993885213
2021-01-10,0.9991396646090663
2021-01-11,0.9983203047638327
2021-01-12,1.0094111085382118
2021-01-13,0.9957162161692261
2021-01-14,1.0038670224124329
2021-01-15,1.0063754439577315
2021-01-16,1.0057007734702597
2021-01-17,0.9941362150194767
2021-01-18,0.9820074823053424
2021-01-19,1.0054930234663788
2021-01-20,0.990210748752039
2021-01-21,1.00803160602001
2021-01-22,0.9844000941173914
2021-01-23,0.9975534223353385
2021-01-24,0.9936072869336732
2021-01-25,0.9998230095711835
2021-01-26,0.9970916605810757
2021-01-27,0.999133297082446
2021-01-28,1.0000007165383615
2021-01-29,0.988825367197058
2021-01-30,0.9960666929325862
2021-01-31,0.993215880076904
2021-02-01,1.000755164572969
2021-02-02,0.9991809302084266
2021-02-03,0.9952030228991686
2021-02-04,1.0012121331405095
2021-02-05,0.9924059240320027
2021-02-06,0.9985244428684951
2021-02-07,0.9994434041763509
2021-02-08,0.9970180166334767
2021-02-09,0.9756585870315045
2021-02-10,0.9991870595553362
2021-02-11,1.0041668339092382
2021-02-12,1.0072940977907006
2021-02-13,0.9904164445246484
2021-02-14,1.0119564693379053
2021-02-15,1.003479486736599
2021-02-16,0.9828005300514442
2021-02-17,0.9955679805215866
2021-02-18,1.0145473937268807
2021-02-19,1.0010436295185672
2021-02-20,1.0142302018104763
2021-02-21,0.9926095383751142
2021-02-22,1.0070355738215142
2021-02-23,1.0080958334102252
2021-02-24,1.009064446601868
2021-02-25,1.0107853461021965
2021-02-26,0.9801092594261285
2021-02-27,0.9925614650361044
2021-02-28,1.0026778449141902
2021-03-01,1.0055927327266556
2021-03-02,1.0130400163200701
2021-03-03,1.0094527730387455
2021-03-04,0.9997076326884674
2021-03-05,0.9973383314482346
2021-03-06,1.0071433685932434
2021-03-07,0.9885660892783127
2021-03-08,1.00071893321236
2021-03-09,1.0036460923133073
2021-03-10,1.0069297157593482
2021-03-11,0.9786620583900124
2021-03-12,0.9986525466105043
2021-03-13,1.0007598305778176
2021-03-14,1.0045099079439717
2021-03-15,0.990249820983689
2021-03-16,0.9880032018414002
2021-03-17,1.0009733614954919
2021-03-18,1.001442217181837
2021-03-19,1.0009803676604212
2021-03-20,0.9952551542168317
2021-03-21,0.9982728375113991
2021-03-22,0.9970483302070842
2021-03-23,1.000902153795809
2021-03-24,0.9927769190984909
2021-03-25,0.9918022249889434
2021-03-26,1.0042382110042782
2021-03-27,0.999783037704409
2021-03-28,0.9980956256669622
2021-03-29,1.00271755112168
2021-03-30,1.0050220559402236
2021-03-31,1.0022643825618407
2021-04-01,0.9978042399759814
2021-04-02,0.9962052633264783
2021-04-03,1.0114480011766813
2021-04-04,0.9899916579310298
2021-04-05,1.0022714909506882
2021-04-06,0.9976621063741313
2021-04-07,0.9942583665056447
2021-04-08,0.9841730783387757
2021-04-09,1.0030561373865439
2021-04-10,0.9972087981988876
2021-04-11,0.9951447114037127
2021-04-12,0.9971687190688089
2021-04-13,0.9963265341188288
2021-04-14,0.9992940679043237
2021-04-15,0.9910891081626017
2021-04-16,0.9957539047089906
2021-04-17,0.9914090389618335
2021-04-18,0.9936986681993012
2021-04-19,0.9960201482388692
2021-04-20,0.9918086303813499
2021-04-21,0.9978333738964553
2021-04-22,0.9945018468679121
2021-04-23,0.9997290756470291
2021-04-24,0.9986840928955399
2021-04-25,0.9903655150028146
2021-04-26,0.997214292524917
2021-04-27,0.9962548765759208
2021-04-28,0.9947889416864719
2021-04-29,1.001610182456015
2021-04-30,0.992549174538025
2021-05-01,1.0009127116644405
2021-05-02,1.0020343032506203
2021-05-03,0.9977736001597936
2021-05-04,0.9970557019623183
2021-05-05,0.9832734559049877
2021-05-06,1.0006878461819846
2021-05-07,0.9974842698206521
2021-05-08,1.000690931277441
2021-05-09,1.0027138721653008
2021-05-10,1.0014184714194305
2021-05-11,0.9982972365351684
2021-05-12,0.9967110802243156
2021-05-13,0.9665670087663633
2021-05-14,0.9938352976868188
2021-05-15,0.9932982791056938
2021-05-16,0.9855151178553946
2021-05-17,1.0011259869759668
2021-05-18,0.9880274003520463
2021-05-19,0.989323855118801
2021-05-20,0.9493970497126817
2021-05-21,0.9584693177179318
2021-05-22,0.9723995831519512
2021-05-23,0.962622032750404
2021-05-24,0.9484795063807109
2021-05-25,0.9697979824492904
2021-05-26,0.9749683100384879
2021-05-27,0.9903249789995943
2021-05-28,0.9772733116121686
2021-05-29,0.9843894378552455
2021-05-30,0.9811968537765561
2021-05-31,0.9794580931514183
2021-06-01,1.0005573363265343
2021-06-02,0.9969770641111272
2021-06-03,0.9993112847257333
2021-06-04,1.0072175945306328
2021-06-05,1.0055520162976785
2021-06-06,1.0144360682370566
2021-06-07,1.010382762062083
2021-06-08,0.9947352079864805
2021-06-09,0.9998163927854156
2021-06-10,1.0128247070630447
2021-06-11,1.003715777021666
2021-06-12,1.0005134962236
2021-06-13,1.0001872762610808
2021-06-14,1.0045483732750038
2021-06-15,1.0127848289414714
2021-06-16,1.00380076050166
2021-06-17,0.9950681554798769
2021-06-18,1.008510929530776
2021-06-19,1.0040945571188107
2021-06-20,1.000300065158209
2021-06-21,1.0038757986569997
2021-06-22,0.9979365547728359
2021-06-23,0.9970461312901366
2021-06-24,1.0093178562901053
2021-06-25,1.0030055057249254
2021-06-26,1.0051701920727565
2021-06-27,1.0012947603319589
2021-06-28,1.0073301994681203
2021-06-29,1.005829944537539
2021-06-30,0.9996815200642869
2021-07-01,1.0060437658517654
2021-07-02,1.0021333099929768
2021-07-03,1.003449736892466
2021-07-04,1.0024856148694703
2021-07-05,1.0005394414667612
2021-07-06,0.9968168623309667
2021-07-07,1.0045640453500944
2021-07-08,0.9968102147817023
2021-07-09,1.003195698645198
2021-07-10,0.9990081642694474
2021-07-11,1.0057449585706764
2021-07-12,1.0039441879103153
2021-07-13,1.0019949011195408
2021-07-14,0.9991497830465301
2021-07-15,0.9963907062847349
2021-07-16,0.9964277835677792
2021-07-17,0.9985077132717646
2021-07-18,0.9991757349015686
2021-07-19,1.002536833693257
2021-07-20,1.002269275592287
2021-07-21,1.0040852460559606
2021-07-22,1.010833317682104
2021-07-23,1.003227853538899
2021-07-24,1.0065970543188831
2021-07-25,1.008795684043868
2021-07-26,1.01112427658029
2021-07-27,0.9967270819844013
2021-07-28,1.0059766870331486
2021-07-29,0.9989138513069608
2021-07-30,0.9978464646820604
2021-07-31,1.0235815183025927
2021-08-01,0.999676997792794
2021-08-02,0.9879026294528865
2021-08-03,0.995641375541215
2021-08-04,1.0038387285869008
2021-08-05,0.9998795189416811
2021-08-06,0.9980972589508619
2021-08-07,0.9953394011467022
2021-08-08,1.0058463000671354
2021-08-09,0.9977572952631856
2021-08-10,0.9988224606112858
2021-08-11,0.999330758444054
2021-08-12,0.9947193454563726
2021-08-13,0.9991996828175979
2021-08-14,1.005587996522055
2021-08-15,1.0000215881927395
2021-08-16,0.9976831321072487
2021-08-17,0.9940856136555644
2021-08-18,0.9759397024516093
2021-08-19,1.0018590833667333
2021-08-20,1.0290454467598242
2021-08-21,1.0023081215535101
2021-08-22,0.9904063816094476
2021-08-23,1.0026446220827145
2021-08-24,0.9958330716249375
2021-08-25,0.9968884389384856
2021-08-26,1.0060622687857796
2021-08-27,0.9990536921529636
2021-08-28,1.0053594363095604
2021-08-29,1.000756225100675
2021-08-30,0.9973585469983063
2021-08-31,0.9869501976870343
2021-09-01,0.9924952952598556
2021-09-02,1.0057396297006296
2021-09-03,0.9908026948835964
2021-09-04,0.990493884193672
2021-09-05,0.9904247532002258
2021-09-06,1.008318435206524
2021-09-07,0.9938409983324461
2021-09-08,0.9927312556550255
2021-09-09,0.9931714639317102
2021-09-10,0.9961213386067391
2021-09-11,0.9831646752861808
2021-09-12,0.9896775320594032
2021-09-13,0.9893336228443971
2021-09-14,0.9952181102228966
2021-09-15,0.9950802361914383
2021-09-16,0.9954134147175937
2021-09-17,0.9924363891702283
2021-09-18,0.9933095218904892
2021-09-19,0.9932495248064487
2021-09-20,0.9914865924250826
2021-09-21,0.9795927510458851
2021-09-22,0.9816228973880451
2021-09-23,0.9972457498309654
2021-09-24,0.9929504106303565
2021-09-25,0.9910732367633799
2021-09-26,0.9925752812230036
2021-09-27,0.9858230719546035
2021-09-28,0.9705644135792719
2021-09-29,0.9736423854584633
2021-09-30,0.9831102030608799
2021-10-01,0.9883286747249806
2021-10-02,0.9804725055640878
2021-10-03,0.9763323784306056
2021-10-04,0.9824779090423463
2021-10-05,0.9841822415283433
2021-10-06,0.9941755624654041
2021-10-07,0.9866628170849019
2021-10-08,0.9753562763465626
2021-10-09,0.9790771572201356
2021-10-10,0.9821347377289186
2021-10-11,0.9771511730203782
2021-10-12,0.9850239771266872
2021-10-13,0.9811252508208469
2021-10-14,0.9877614697283678
2021-10-15,0.9902130170725827
2021-10-16,0.9948860417455868
2021-10-17,0.9931028063219879
2021-10-18,0.995747139383265
2021-10-19,0.9872142550604412
2021-10-20,0.9912775205397939
2021-10-21,0.9890505092418186
2021-10-22,0.9859394287156754
2021-10-23,0.9906125029764464
2021-10-24,0.9911246651592597
2021-10-25,0.9840213765869282
2021-10-26,0.9847041347905455
2021-10-27,0.9841898165193632
2021-10-28,0.9727167897737502
2021-10-29,0.9639249416646559
2021-10-30,0.9653728745303354
2021-10-31,0.9669241697755813
2021-11-01,0.9647262341344923
2021-11-02,0.9753995212301986
2021-11-03,0.9780664393697573
2021-11-04,0.9832564864803564
2021-11-05,0.9958707550048125
2021-11-06,0.9873227691242497
2021-11-07,0.9856946613998
2021-11-08,0.9889684528962733
2021-11-09,0.9892764723367494
2021-11-10,0.9882349206591944
2021-11-11,0.9909040378971465
2021-11-12,0.9865518787449518
2021-11-13,0.985278161032022
2021-11-14,0.9845104414686304
2021-11-15,0.987096574446028
2021-11-16,0.9838375473642832
2021-11-17,0.9807264341052239
2021-11-18,0.9940596107862263
2021-11-19,0.9811109177490703
2021-11-20,0.9919624697835239
2021-11-21,0.9900691033464762
2021-11-22,0.9844127034479947
2021-11-23,0.9790301197180098
2021-11-24,0.9858408200761792
2021-11-25,0.9836943400179284
2021-11-26,0.9916695246983548
2021-11-27,0.9855628293259169
2021-11-28,0.9925378661094453
2021-11-29,1.0003901370428891
2021-11-30,0.9870496608352453
2021-12-01,0.9885466562669584
2021-12-02,0.9918553110987577
2021-12-03,0.9874494531970471
2021-12-04,0.9851706369717629
2021-12-05,0.9905611007741483
2021-12-06,0.9838076353203026
2021-12-07,0.9877078972361409
2021-12-08,0.9841282071572677
2021-12-09,0.9828234491529776
2021-12-10,0.9807843915103533
2021-12-11,0.9739397418920002
2021-12-12,0.9814451021633194
2021-12-13,0.9764482258458406
2021-12-14,0.9776933530851131
2021-12-15,0.9800410681775215
2021-12-16,0.9798832078114378
2021-12-17,0.9823984526732339
2021-12-18,0.9875036503542663
2021-12-19,0.9893349479585664
2021-12-20,0.9875331709279337
2021-12-21,0.996924686000568
2021-12-22,0.9958175824868329
2021-12-23,0.9918840960176553
2021-12-24,0.9981037231509208
2021-12-25,0.9936953886846405
2021-12-26,0.9979014513590234
2021-12-27,0.9921820543223706
2021-12-28,0.9892692185366571
2021-12-29,0.9890303618965394
2021-12-30,0.9884445179269709
2021-12-31,0.9918630666935827
2022-01-01,0.9897972017304646
2022-01-02,0.9904262048147291
2022-01-03,0.9916374207230089
2022-01-04,0.9913213961514639
2022-01-05,0.9873506763894977
2022-01-06,0.9866897332096232
2022-01-07,0.9959624700643225
2022-01-08,0.9969464567750781
2022-01-09,0.987314102956717
2022-01-10,0.9899225976612008
2022-01-11,0.9951091802285683
2022-01-12,0.9913890271063666
2022-01-13,0.9947761844209944
2022-01-14,0.9944089008806367
2022-01-15,0.989050711437294
2022-01-16,0.9875698911947998
2022-01-17,0.995529852113023
2022-01-18,0.9894350913233324
2022-01-19,0.9912317688164903
2022-01-20,0.9889106720122133
2022-01-21,0.9823833486724373
2022-01-22,0.9733576591869045
2022-01-23,0.9837082687504203
2022-01-24,0.9838103685541053
2022-01-25,0.9832468877687001
2022-01-26,1.0067756981966698
2022-01-27,0.9750938167095806
2022-01-28,0.9606680962815276
2022-01-29,0.987036427730936
2022-01-30,0.9826123938277916
2022-01-31,0.9809748888881168
2022-02-01,0.978716877961229
2022-02-02,0.9799539722674159
2022-02-03,0.9764471926943585
2022-02-04,0.9823555919541319
2022-02-05,0.9863286472140664
2022-02-06,0.9831226733980469
2022-02-07,0.9907984192408579
2022-02-08,0.9884988985826072
2022-02-09,0.9862316128688141
2022-02-10,0.9869586760108986
2022-02-11,0.9851148347176597
2022-02-12,0.9892095117196952
2022-02-13,0.9922482199123287
2022-02-14,0.997175251060168
2022-02-15,0.9920334008992759
2022-02-16,0.99528116977019
2022-02-17,0.99022812394208
2022-02-18,0.9873688249962558
2022-02-19,0.9913825698363644
2022-02-20,0.9975225672293517
2022-02-21,0.9918639900330384
2022-02-22,0.9784108342407444
2022-02-23,0.9923384441348758
2022-02-24,0.9947401382733427
2022-02-25,1.0007454511090863
2022-02-26,0.9973777864112652
2022-02-27,0.987751850291439
2022-02-28,0.9914794147405611
2022-03-01,0.9847712072863095
2022-03-02,0.9897525242110433
2022-03-03,0.9895655385349017
2022-03-04,0.9930536329043501
2022-03-05,1.0048542803062106
2022-03-06,0.9974482084615232
2022-03-07,0.9833084639387628
2022-03-08,0.9881012568377283
2022-03-09,0.9977498635896035
2022-03-10,0.9923859461808919
2022-03-11,0.9959735715822877
2022-03-12,0.9949768009582778
2022-03-13,0.9918454675731395
2022-03-14,0.9945263267062571
2022-03-15,1.0000595961145111
2022-03-16,0.9961057510160568
2022-03-17,0.9997411056820014
2022-03-18,0.9981313260506224
2022-03-19,0.991721116533381
2022-03-20,0.9983249960568712
2022-03-21,0.9901183468209485
2022-03-22,0.9910450544838904
2022-03-23,0.9890350771421517
2022-03-24,1.0007873729291026
2022-03-25,0.9944821992694143
2022-03-26,0.9938172475414004
2022-03-27,0.995435385611862
2022-03-28,1.0010914960544217
2022-03-29,0.9709364134414643
2022-03-30,0.9976722506021369
2022-03-31,0.9852154445444834
2022-04-01,0.9958345266824146
2022-04-02,0.9859500427207345
2022-04-03,0.9669239073020445
2022-04-04,0.9333609553759445
2022-04-05,0.7873344612021257
2022-04-06,0.8804516252318032
2022-04-07,0.929955129745626
2022-04-08,0.9682992144673106
2022-04-09,0.9791084221943731
2022-04-10,0.9847122517872874
2022-04-11,0.9924369785924066
2022-04-12,0.977078464530622
2022-04-13,0.979677727803499
2022-04-14,0.9860162525832679
2022-04-15,0.9879991328456303
2022-04-16,0.9913023674289335
2022-04-17,0.9890690397121592
2022-04-18,0.9848719342852483
2022-04-19,0.9907392666639075
2022-04-20,0.9816372167904674
2022-04-21,0.9850342683881104
2022-04-22,0.9896363656875407
2022-04-23,0.9781331818105029
2022-04-24,0.9756592897602869
2022-04-25,0.9694837158840333
2022-04-26,0.979007804851455
2022-04-27,0.9803217231601417
2022-04-28,0.9765758474616031
2022-04-29,0.9813162798534232
2022-04-30,0.9839408658921597
2022-05-01,0.9799099734304266
