date,paxos-standard
2020-07-13,0.9975736885421702
2020-07-14,0.9996863945942355
2020-07-15,0.9992262814798194
2020-07-16,1.0002750794686535
2020-07-17,1.0003625166311507
2020-07-18,0.9993684732729983
2020-07-19,0.9992429666846607
2020-07-20,0.9992280133216586
2020-07-21,0.9998047116874601
2020-07-22,0.9996892464321506
2020-07-23,0.9982527818546071
2020-07-24,0.9981108767213246
2020-07-25,0.9989193797963641
2020-07-26,0.9983787513086549
2020-07-27,0.9970271478547907
2020-07-28,0.9976279586449636
2020-07-29,0.9968913072602785
2020-07-30,0.9986272912010038
2020-07-31,0.9972808097833764
2020-08-01,0.9986286606186789
2020-08-02,0.9995634488191141
2020-08-03,1.0010637754299894
2020-08-04,1.0015686864713234
2020-08-05,0.9989253174252319
2020-08-06,0.9982107510059526
2020-08-07,1.0004850939802026
2020-08-08,0.9989467575842753
2020-08-09,0.9999241809836733
2020-08-10,1.0000399401279412
2020-08-11,1.0001030714780184
2020-08-12,1.0002489557384966
2020-08-13,1.0004195707844763
2020-08-14,0.9981361086740941
2020-08-15,1.0007601028087798
2020-08-16,0.9994255635073509
2020-08-17,1.0010328769958459
2020-08-18,0.996786003836645
2020-08-19,0.9979071212808908
2020-08-20,0.9997146987679875
2020-08-21,1.0007149516518443
2020-08-22,1.0020874831412205
2020-08-23,0.9996070814886139
2020-08-24,0.998664191975145
2020-08-25,0.9995783838924565
2020-08-26,0.9985725203852872
2020-08-27,0.9972543635514131
2020-08-28,0.9993663699459403
2020-08-29,0.9998253580250104
2020-08-30,0.99909900773392
2020-08-31,0.9995133043005531
2020-09-01,0.9989222807552697
2020-09-02,0.9997460941055579
2020-09-03,1.0013483795247407
2020-09-04,0.999220751922903
2020-09-05,1.0021173003571404
2020-09-06,1.0076370204896254
2020-09-07,1.0040128235519656
2020-09-08,0.9991877107635286
2020-09-09,1.0034183652440323
2020-09-10,0.9981847238339409
2020-09-11,1.0001619628261722
2020-09-12,0.9993937133238084
2020-09-13,1.003486327085972
2020-09-14,0.9996593886019545
2020-09-15,1.0003496503553762
2020-09-16,1.000613742405353
2020-09-17,1.0012608706491841
2020-09-18,0.9986210431220819
2020-09-19,1.0015990283522347
2020-09-20,1.0001417559553816
2020-09-21,1.0005645636875822
2020-09-22,0.9973735904158125
2020-09-23,1.0010960113147709
2020-09-24,0.9988000150467656
2020-09-25,1.000903625049314
2020-09-26,1.0005924704838278
2020-09-27,1.0005256974973322
2020-09-28,1.0006163337255645
2020-09-29,1.0018459371235253
2020-09-30,1.0010148662958418
2020-10-01,0.9996386126442747
2020-10-02,1.002379187059164
2020-10-03,1.0013676170585988
2020-10-04,0.9998216848022555
2020-10-05,1.001355726658467
2020-10-06,1.0010248794970167
2020-10-07,1.0010203324709641
2020-10-08,1.0001198184101339
2020-10-09,1.0002181627910998
2020-10-10,0.9991101640121547
2020-10-11,0.9987798983375835
2020-10-12,1.0009804496213877
2020-10-13,1.0003227808714024
2020-10-14,1.0010483807168435
2020-10-15,1.0013197670833291
2020-10-16,0.9989636853436543
2020-10-17,1.000732295467629
2020-10-18,1.00107971831909
2020-10-19,0.9996139871284444
2020-10-20,1.0013874222297674
2020-10-21,1.000264836223728
2020-10-22,0.9992865214676038
2020-10-23,0.9988764047630059
2020-10-24,1.0017538071533665
2020-10-25,1.001732471235958
2020-10-26,0.998328028657769
2020-10-27,0.9994450755283014
2020-10-28,0.9974873027648812
2020-10-29,0.9997707054783712
2020-10-30,0.9982887959905712
2020-10-31,0.9966904311911774
2020-11-01,0.9980886872294136
2020-11-02,1.000036098593423
2020-11-03,0.9993931667020046
2020-11-04,0.9979080792513733
2020-11-05,1.0002126054415805
2020-11-06,0.9985460003681367
2020-11-07,0.9978738239160642
2020-11-08,0.9981551709033407
2020-11-09,0.9974769636910992
2020-11-10,0.9989543472966811
2020-11-11,1.006708455614652
2020-11-12,0.9994315867897325
2020-11-13,0.9981367223971171
2020-11-14,0.9999398101116643
2020-11-15,0.9989151576555879
2020-11-16,0.9982780020488792
2020-11-17,0.9982568857407597
2020-11-18,1.0100533199385604
2020-11-19,0.9991993469864308
2020-11-20,1.0115072182330078
2020-11-21,0.9983997629405221
2020-11-22,0.9960571075906967
2020-11-23,0.9964851170825022
2020-11-24,0.9992293430066358
2020-11-25,0.9967967288104528
2020-11-26,1.0053673418177158
2020-11-27,1.0008017282474608
2020-11-28,1.0020831330333824
2020-11-29,1.000260133697564
2020-11-30,1.0182859400409214
2020-12-01,0.9967869556738167
2020-12-02,1.0011463435117502
2020-12-03,1.0000654235807438
2020-12-04,1.003254708876416
2020-12-05,1.002571442396049
2020-12-06,1.0009584513917251
2020-12-07,1.0243235607464736
2020-12-08,1.0222430240414095
2020-12-09,0.9997387652253007
2020-12-10,1.0005728709007027
2020-12-11,1.0011686887531845
2020-12-12,1.000835322876251
2020-12-13,1.0214461507949997
2020-12-14,1.019518138283487
2020-12-15,1.0257165362468257
2020-12-16,1.0006977666631927
2020-12-17,0.998459418055988
2020-12-18,0.9990568403617975
2020-12-19,1.0018285925123465
2020-12-20,0.999436552552211
2020-12-21,0.9984793534947287
2020-12-22,0.9982221557897963
2020-12-23,1.0306013118830875
2020-12-24,1.0019857308681872
2020-12-25,1.0016740175725005
2020-12-26,1.0001643603127321
2020-12-27,1.0010871872737082
2020-12-28,0.99789384984406
2020-12-29,1.0019169395528789
2020-12-30,1.0023254313195578
2020-12-31,1.0004315570784756
2021-01-01,1.0005742321459883
2021-01-02,0.9993233413165368
2021-01-03,1.0016718201966799
2021-01-04,0.9914113247526907
2021-01-05,0.9774763367270267
2021-01-06,0.9997530618937687
2021-01-07,1.000868905973033
2021-01-08,1.0024053227945249
2021-01-09,1.0000264030200512
2021-01-10,0.9971490549290639
2021-01-11,1.0032948892490414
2021-01-12,1.000109760223605
2021-01-13,1.010250945964069
2021-01-14,0.9999719843820073
2021-01-15,1.0053270599497266
2021-01-16,0.9995765538204053
2021-01-17,0.9987972898667803
2021-01-18,0.997868586506304
2021-01-19,0.9969025222100789
2021-01-20,0.9998398892771228
2021-01-21,1.0003009531300517
2021-01-22,0.9974461394956213
2021-01-23,0.9987364949639121
2021-01-24,1.0009069344410115
2021-01-25,0.9999178976961695
2021-01-26,1.0002553087529371
2021-01-27,0.9981925564697112
2021-01-28,1.0071365509865737
2021-01-29,0.9973269171466659
2021-01-30,0.9975573300686906
2021-01-31,0.994872003384528
2021-02-01,0.9966799250533275
2021-02-02,0.9944507622715656
2021-02-03,0.9983402592859556
2021-02-04,1.0059935209652335
2021-02-05,0.9945923286164262
2021-02-06,1.0043719451115574
2021-02-07,1.000766374209185
2021-02-08,0.995557415946078
2021-02-09,1.0069910319066024
2021-02-10,0.9985649164842347
2021-02-11,0.999253865248874
2021-02-12,0.9978119397692166
2021-02-13,1.002107930361183
2021-02-14,0.9965476628327542
2021-02-15,1.0002018262449546
2021-02-16,0.9996386692934501
2021-02-17,1.0030452623627746
2021-02-18,1.0004551858718846
2021-02-19,1.0020148438143235
2021-02-20,1.005065469734964
2021-02-21,1.0070413021195475
2021-02-22,1.0059381177660511
2021-02-23,1.0067312458788313
2021-02-24,1.0044615087835749
2021-02-25,1.00529856104698
2021-02-26,1.000655407279462
2021-02-27,1.005101532080531
2021-02-28,1.0099781482255215
2021-03-01,0.9958893630611879
2021-03-02,1.0048059211783562
2021-03-03,1.0038624832134846
2021-03-04,0.9983785646546235
2021-03-05,1.0071964051281508
2021-03-06,1.0056978807974033
2021-03-07,1.0000385529319955
2021-03-08,1.0057184399925767
2021-03-09,1.003948970169338
2021-03-10,1.0015775846036252
2021-03-11,0.9985902372473487
2021-03-12,1.0000760286147432
2021-03-13,0.9992586914891021
2021-03-14,1.0015205989528837
2021-03-15,0.9967518235229204
2021-03-16,0.9972919693630967
2021-03-17,1.0028370926049215
2021-03-18,1.006209235685744
2021-03-19,1.0026473915216751
2021-03-20,1.0018399761604528
2021-03-21,1.0031927123914648
2021-03-22,1.0027430087824998
2021-03-23,1.000379369928239
2021-03-24,1.0008776193196751
2021-03-25,0.9992863159253002
2021-03-26,0.9957981552072832
2021-03-27,1.001980996904149
2021-03-28,0.9986892337529245
2021-03-29,1.0003049199903349
2021-03-30,1.0005825541330924
2021-03-31,0.9989230456467971
2021-04-01,0.9995536656095408
2021-04-02,0.9997071007589952
2021-04-03,0.9976528459063895
2021-04-04,0.9973255477374412
2021-04-05,1.0008999291613554
2021-04-06,0.9989907054846636
2021-04-07,0.9998116915252117
2021-04-08,0.9994249173899107
2021-04-09,1.0028947639843264
2021-04-10,1.0007583986379938
2021-04-11,1.0029905998539212
2021-04-12,1.00149926258841
2021-04-13,1.0010169968356162
2021-04-14,0.9999721592546312
2021-04-15,1.0002661435677005
2021-04-16,0.9991787776617651
2021-04-17,0.9972610242050457
2021-04-18,0.999459543811081
2021-04-19,0.9981012002924415
2021-04-20,0.9985848818211743
2021-04-21,0.9978561297153962
2021-04-22,0.9999485130527277
2021-04-23,1.003593366480654
2021-04-24,1.0029929349865363
2021-04-25,0.9965243491082082
2021-04-26,0.9989447643232725
2021-04-27,0.9989057200364024
2021-04-28,0.9981761020355829
2021-04-29,0.9992690930370779
2021-04-30,1.0008807500758086
2021-05-01,1.0005145124372887
2021-05-02,1.0007699342355223
2021-05-03,1.0018982649073822
2021-05-04,0.9997580327046272
2021-05-05,0.9937847457668976
2021-05-06,1.0011871825967695
2021-05-07,0.9988737840826909
2021-05-08,0.9989674104726781
2021-05-09,0.9992839909509725
2021-05-10,0.9957835846197973
2021-05-11,1.0002823265123337
2021-05-12,1.0006584422775884
2021-05-13,0.9878677560041408
2021-05-14,1.0066640852346929
2021-05-15,0.9973622057411689
2021-05-16,1.0013653430291232
2021-05-17,1.0053412547561056
2021-05-18,0.9957651923911519
2021-05-19,1.000362991239946
2021-05-20,0.9897422500827491
2021-05-21,0.9979925852023649
2021-05-22,1.0011145000384158
2021-05-23,0.9978206543280943
2021-05-24,1.00156105177284
2021-05-25,0.9989911558982185
2021-05-26,1.0000284984334198
2021-05-27,0.9991197405164428
2021-05-28,0.9990157986035505
2021-05-29,1.0004312845602958
2021-05-30,1.000183824947131
2021-05-31,0.9990185637978198
2021-06-01,1.0004798748423838
2021-06-02,1.0019728991450456
2021-06-03,0.9988421030006646
2021-06-04,1.0037406566731852
2021-06-05,1.0000936497996666
2021-06-06,1.0016875759399684
2021-06-07,1.0013905578398015
2021-06-08,0.9920722043028352
2021-06-09,1.0015676994900296
2021-06-10,1.003262030825566
2021-06-11,0.9965476617213036
2021-06-12,1.0017937649653081
2021-06-13,0.9999318267277033
2021-06-14,1.0029540897359313
2021-06-15,1.0031372772112057
2021-06-16,1.0018969313758723
2021-06-17,1.000591835699554
2021-06-18,1.005062790394267
2021-06-19,1.0001182357566656
2021-06-20,0.9990319764423992
2021-06-21,1.0042277625201115
2021-06-22,1.0002085315763134
2021-06-23,1.0037263305008928
2021-06-24,1.0016774595754623
2021-06-25,1.0004764593198088
2021-06-26,1.0026810607556549
2021-06-27,1.0057767891801581
2021-06-28,1.0027549811449536
2021-06-29,1.0049900778862053
2021-06-30,0.9991975392312449
2021-07-01,1.003729620930858
2021-07-02,1.0037465116314561
2021-07-03,1.0047143100935423
2021-07-04,1.003661544769883
2021-07-05,1.0022605176233619
2021-07-06,1.0007693411113474
2021-07-07,1.0036851664740916
2021-07-08,1.000669085039332
2021-07-09,1.0052726104066683
2021-07-10,1.0022242094906322
2021-07-11,1.0015389551229754
2021-07-12,1.0016683811181872
2021-07-13,1.003809937773934
2021-07-14,0.9996566203089657
2021-07-15,1.0031334581960327
2021-07-16,1.0020281021867024
2021-07-17,0.9996852635329485
2021-07-18,1.0026745248299596
2021-07-19,1.0052907277624406
2021-07-20,1.0023406915871795
2021-07-21,1.0044137014711516
2021-07-22,1.0056951232885296
2021-07-23,1.0029975987515274
2021-07-24,1.003207722067979
2021-07-25,1.0026901996691895
2021-07-26,1.0099020832961283
2021-07-27,0.9952487716245635
2021-07-28,1.0005083067567713
2021-07-29,1.0006204442558835
2021-07-30,0.9978976337415038
2021-07-31,1.003090312942174
2021-08-01,0.9986212151262409
2021-08-02,0.9997535328465771
2021-08-03,0.9993123145688736
2021-08-04,1.0013657221792869
2021-08-05,0.9988908094816409
2021-08-06,0.9980708020732303
2021-08-07,1.0004537323853766
2021-08-08,1.0018951168927894
2021-08-09,0.9942453338056354
2021-08-10,0.9999722153908781
2021-08-11,1.002697022156935
2021-08-12,0.9996855000437289
2021-08-13,1.000247399174158
2021-08-14,1.0009949687533353
2021-08-15,0.9998294558699036
2021-08-16,0.9977254740743692
2021-08-17,0.9995693439614582
2021-08-18,0.9951520364278048
2021-08-19,0.9995996020236497
2021-08-20,1.0022410964313233
2021-08-21,0.9985302092820538
2021-08-22,0.9986573463114986
2021-08-23,0.9991713619870082
2021-08-24,1.000038880748792
2021-08-25,0.9984827935924603
2021-08-26,0.9990740782431828
2021-08-27,1.0001746491153183
2021-08-28,1.0004761337101955
2021-08-29,1.0011587014409182
2021-08-30,0.9985868519488059
2021-08-31,0.9995805076540418
2021-09-01,0.9995952725754328
2021-09-02,1.0014282068013192
2021-09-03,0.9985521756344524
2021-09-04,1.001528933475807
2021-09-05,1.0026242645713566
2021-09-06,0.9982003477819401
2021-09-07,1.0014053386883683
2021-09-08,1.003215919212785
2021-09-09,1.0006526739472532
2021-09-10,1.0004768716076107
2021-09-11,1.0004452777497879
2021-09-12,1.0045633028402507
2021-09-13,1.0001614182009533
2021-09-14,1.002478597202663
2021-09-15,1.0025721201116455
2021-09-16,1.0009737753676593
2021-09-17,1.0016219346973936
2021-09-18,1.003035106006227
2021-09-19,1.0014792665419712
2021-09-20,1.0029049524946503
2021-09-21,1.003373832001153
2021-09-22,1.0018982623728632
2021-09-23,1.0010693206282852
2021-09-24,1.0041589482285465
2021-09-25,1.0017612089724908
2021-09-26,1.0047766100885958
2021-09-27,1.0036144964230538
2021-09-28,1.0005856794146422
2021-09-29,0.9958119398516913
2021-09-30,1.004056331020751
2021-10-01,1.0037088393836804
2021-10-02,1.0019950674465556
2021-10-03,1.0049321721599647
2021-10-04,1.0025509473741705
2021-10-05,1.0014135326298474
2021-10-06,1.0007830146962917
2021-10-07,1.0002048581681633
2021-10-08,1.0013554074187812
2021-10-09,1.0032757171515252
2021-10-10,1.001904300437178
2021-10-11,1.001172335204566
2021-10-12,1.0054120316320805
2021-10-13,1.00210559609944
2021-10-14,1.0012268380525253
2021-10-15,1.0002277070674934
2021-10-16,1.0054049420890727
2021-10-17,1.0032789627427083
2021-10-18,1.0022819548520634
2021-10-19,1.0008240150125132
2021-10-20,1.003090222697019
2021-10-21,1.0008388225946345
2021-10-22,1.0004663581305522
2021-10-23,1.0050158225309624
2021-10-24,1.0056477414714262
2021-10-25,1.0036336803120243
2021-10-26,1.0040240808968288
2021-10-27,1.002111280188215
2021-10-28,0.9988717747974447
2021-10-29,0.9991455442896362
2021-10-30,1.0000368764421375
2021-10-31,1.0011315141540402
2021-11-01,0.999314223170989
2021-11-02,1.0004236022809723
2021-11-03,1.0019943674894825
2021-11-04,1.002550701757765
2021-11-05,1.0154682597091136
2021-11-06,1.0032490096117845
2021-11-07,1.0014943131838534
2021-11-08,1.0022577010726221
2021-11-09,0.9987403301807684
2021-11-10,1.0001332512492838
2021-11-11,1.0048631662492662
2021-11-12,1.002458004074675
2021-11-13,1.0002936872182968
2021-11-14,1.0042883982257673
2021-11-15,1.0062800693747678
2021-11-16,1.0016768678497157
2021-11-17,1.00110706595181
2021-11-18,1.007435930447998
2021-11-19,1.00207128079837
2021-11-20,1.0038678778597097
2021-11-21,1.0045046215987325
2021-11-22,1.00224941842839
2021-11-23,0.9983073832033599
2021-11-24,1.0013390803095135
2021-11-25,0.9995252067569252
2021-11-26,0.9981835454535211
2021-11-27,0.998083399826172
2021-11-28,0.9989039508581059
2021-11-29,0.9992241870852788
2021-11-30,0.9994254600081164
2021-12-01,0.9989096605894137
2021-12-02,0.9981126582758013
2021-12-03,0.9983390196122699
2021-12-04,0.9955209919029986
2021-12-05,0.994816497399465
2021-12-06,0.9951526036552064
2021-12-07,1.0000022448974966
2021-12-08,1.001798163533844
2021-12-09,1.000590356234648
2021-12-10,0.997451955842124
2021-12-11,0.9963541300583233
2021-12-12,0.9986456479367818
2021-12-13,0.99931179910782
2021-12-14,0.9982525211370348
2021-12-15,1.0027642023551255
2021-12-16,0.9985577888044427
2021-12-17,0.9977952991276907
2021-12-18,1.0001605986335627
2021-12-19,1.0009257565240277
2021-12-20,0.9955713560812345
2021-12-21,1.0020762080291998
2021-12-22,1.0007575537687114
2021-12-23,1.001611974905879
2021-12-24,1.0010291689073574
2021-12-25,1.0023014255315303
2021-12-26,1.0022253076052516
2021-12-27,1.0011421581064839
2021-12-28,0.9999361731792524
2021-12-29,0.9989782253808231
2021-12-30,1.0010484165246671
2021-12-31,1.0020826753338097
2022-01-01,0.9989816802215447
2022-01-02,1.005939116758324
2022-01-03,1.0007271209273074
2022-01-04,1.0021320135155682
2022-01-05,1.0000301899744481
2022-01-06,1.0022144108318318
2022-01-07,1.0029621055487419
2022-01-08,1.0025503765050066
2022-01-09,0.9975003660987956
2022-01-10,0.9984756651424155
2022-01-11,1.0018387154215336
2022-01-12,1.0014304020479536
2022-01-13,1.0010456974411088
2022-01-14,1.0004649319316692
2022-01-15,1.0009695974965285
2022-01-16,0.9999344851358436
2022-01-17,1.0005505233920224
2022-01-18,1.0019392804244134
2022-01-19,0.9998040749604943
2022-01-20,0.9973243152707326
2022-01-21,1.000068261537145
2022-01-22,0.9963498259567943
2022-01-23,1.0018125061761556
2022-01-24,1.0016534986362728
2022-01-25,1.0049265493004327
2022-01-26,1.0005910276183874
2022-01-27,1.0025041533509285
2022-01-28,1.0033858653502017
2022-01-29,1.0025832240331027
2022-01-30,1.0014197626659689
2022-01-31,0.9981152457481908
2022-02-01,1.0013677948684425
2022-02-02,0.9987816544759409
2022-02-03,1.0017260590501493
2022-02-04,1.0001870350553335
2022-02-05,0.9996850995663192
2022-02-06,1.000677796968213
2022-02-07,1.00183911718511
2022-02-08,1.0023615166571354
2022-02-09,1.0005466543467911
2022-02-10,0.9999560705266787
2022-02-11,1.0004808182906844
2022-02-12,1.000498301305067
2022-02-13,1.000296047171398
2022-02-14,1.0010874924695894
2022-02-15,1.000648161546363
2022-02-16,0.9991657399096062
2022-02-17,0.9988428595250938
2022-02-18,0.9995449463948822
2022-02-19,1.0007640247807306
2022-02-20,1.0025854927964724
2022-02-21,1.0003229654213133
2022-02-22,1.0000752931978047
2022-02-23,0.9979065381130469
2022-02-24,1.0013292253960693
2022-02-25,1.0006223860773886
2022-02-26,1.0016342063058767
2022-02-27,1.0016949163855344
2022-02-28,1.0020507570183446
2022-03-01,0.9993124802082402
2022-03-02,0.9980660840594
2022-03-03,1.0001494932892663
2022-03-04,1.0006213512936013
2022-03-05,1.0016752767235642
2022-03-06,1.0010353277183384
2022-03-07,1.0015099941258487
2022-03-08,1.001698535626923
2022-03-09,0.9998179562833944
2022-03-10,1.000241925409154
2022-03-11,1.0007818691495156
2022-03-12,1.0005060715461649
2022-03-13,1.015925995357326
2022-03-14,1.0002654427721307
2022-03-15,0.9983122697714032
2022-03-16,0.9983828469616087
2022-03-17,1.0003012903286996
2022-03-18,1.0006183981595815
2022-03-19,0.9997770517898777
2022-03-20,0.9996452422746613
2022-03-21,0.9998085084332564
2022-03-22,0.9999634840156396
2022-03-23,1.0002469303280215
2022-03-24,0.999005327880055
2022-03-25,0.9992751367664398
2022-03-26,0.9993238067437732
2022-03-27,0.9998794891661841
2022-03-28,0.9983297922788167
2022-03-29,0.9969774201496285
2022-03-30,1.000243996279406
2022-03-31,0.9992194628461997
2022-04-01,1.0041598851203792
2022-04-02,0.9998735771632153
2022-04-03,0.99955924247076
2022-04-04,1.001306820280657
2022-04-05,1.0001073907031335
2022-04-06,1.0004093400499727
2022-04-07,1.0004927795398304
2022-04-08,1.000250890576673
2022-04-09,1.000571857021165
2022-04-10,1.0011520330998402
2022-04-11,1.0010556568647546
2022-04-12,1.0009824084935042
2022-04-13,1.002461336867281
2022-04-14,1.0020180851547735
2022-04-15,0.9997938527877825
2022-04-16,0.999339713173818
2022-04-17,0.9971814065520428
2022-04-18,1.0006220669137436
2022-04-19,1.0008514879765187
2022-04-20,0.9991243950543078
2022-04-21,0.9991992540910145
2022-04-22,1.000671180951473
2022-04-23,1.0001282524877064
2022-04-24,1.001191824687306
2022-04-25,0.9999576186985375
2022-04-26,1.0003950274964708
2022-04-27,1.0011950293530103
2022-04-28,1.0003514471872705
2022-04-29,1.0006313429113458
2022-04-30,1.0014591054161632
2022-05-01,1.0007817130834809
