date,terrausd
2020-10-02,1.0002773209873377
2020-10-03,1.0002773209873377
2020-10-04,0.9994339870915703
2020-10-05,1.0031146103040014
2020-10-06,1.0041466105385637
2020-10-07,1.0121023513923335
2020-10-08,0.9993846123198507
2020-10-09,1.001813051150634
2020-10-10,0.9673368078750699
2020-10-11,1.0003757551652506
2020-10-12,1.0030729056604697
2020-10-13,0.9985289943544491
2020-10-14,0.9997869806524534
2020-10-15,0.9990361280290521
2020-10-16,1.0001957808764155
2020-10-17,0.9999365036286867
2020-10-18,1.002021866663425
2020-10-19,0.9986862687871872
2020-10-20,1.013492940338106
2020-10-21,1.0014844385080748
2020-10-22,1.0000359793606846
2020-10-23,1.006902086014208
2020-10-24,1.0100647450858278
2020-10-25,0.9980056912558818
2020-10-26,0.9982645065950083
2020-10-27,1.0024285882391857
2020-10-28,0.9982376629146441
2020-10-29,0.9999071024293004
2020-10-30,1.0007002920640158
2020-10-31,1.0016518155957237
2020-11-01,0.9940562887854717
2020-11-02,0.9946097658366146
2020-11-03,0.9978950455508856
2020-11-04,0.999107010044764
2020-11-05,1.0115958599921464
2020-11-06,0.9971688302838733
2020-11-07,1.0008076871455864
2020-11-08,0.9987587642621113
2020-11-09,1.008522629569244
2020-11-10,0.9990809228748486
2020-11-11,0.998772131111927
2020-11-12,0.9971333356947967
2020-11-13,0.9984611999504232
2020-11-14,0.997380173675569
2020-11-15,0.9984147308824973
2020-11-16,0.9991785739619695
2020-11-17,0.9986778780033462
2020-11-18,0.9976071475295041
2020-11-19,0.9894033288982872
2020-11-20,0.9941936440147509
2020-11-21,1.0010648436337504
2020-11-22,0.9995661760949033
2020-11-23,1.0229399164343247
2020-11-24,0.9994197955906369
2020-11-25,0.9970436263945585
2020-11-26,0.9946998396332755
2020-11-27,1.000108337969568
2020-11-28,0.9989737105362074
2020-11-29,0.9980076063843005
2020-11-30,1.0013171431950103
2020-12-01,0.9974863125651638
2020-12-02,1.002815413503735
2020-12-03,1.002787030860718
2020-12-04,0.9981171836273766
2020-12-05,1.0011035146647211
2020-12-06,1.0047687530326463
2020-12-07,1.0151129424108085
2020-12-08,1.0079328484584344
2020-12-09,1.0029242337460897
2020-12-10,0.9953800679478355
2020-12-11,0.9930453773995459
2020-12-12,0.99741067247472
2020-12-13,1.000180897771039
2020-12-14,0.9961731264971588
2020-12-15,1.0059596821377113
2020-12-16,0.9988278184734849
2020-12-17,1.0093151070566826
2020-12-18,1.001259546746764
2020-12-19,1.0091655989466053
2020-12-20,0.9976666039461148
2020-12-21,0.9982526696168416
2020-12-22,1.0046451132277512
2020-12-23,1.004933976865827
2020-12-24,1.000233764595413
2020-12-25,1.0024030968131918
2020-12-26,1.0230986688394514
2020-12-27,0.998203516548
2020-12-28,0.9931194504245006
2020-12-29,1.0046007740957072
2020-12-30,1.0084112775797318
2020-12-31,1.0076316064463433
2021-01-01,0.9960166110700519
2021-01-02,1.0039285627076275
2021-01-03,1.0052493735215133
2021-01-04,0.9809307242924163
2021-01-05,0.9931721216422018
2021-01-06,1.0040692116884558
2021-01-07,1.01877743384934
2021-01-08,1.0054498739809496
2021-01-09,1.0129743006357996
2021-01-10,0.996195729978062
2021-01-11,1.003249334304509
2021-01-12,1.0144884065313862
2021-01-13,1.0080176065914839
2021-01-14,0.9907653743674549
2021-01-15,1.0168648528568156
2021-01-16,1.0058160559456513
2021-01-17,1.0067385198863223
2021-01-18,0.977343060054823
2021-01-19,1.0117714909480973
2021-01-20,1.0010745615155834
2021-01-21,1.01711214088409
2021-01-22,0.997434084201809
2021-01-23,1.0077678715627894
2021-01-24,1.010425937669945
2021-01-25,1.0005875438614171
2021-01-26,0.9994884563935862
2021-01-27,1.0122012295361396
2021-01-28,0.9999440869032376
2021-01-29,1.0148893921596354
2021-01-30,1.0198604335603518
2021-01-31,1.028497001645067
2021-02-01,1.0391620960796613
2021-02-02,1.0277952671921853
2021-02-03,1.0282992792672208
2021-02-04,1.012545844805867
2021-02-05,0.995516445933945
2021-02-06,1.0176630346892321
2021-02-07,1.0026615491335205
2021-02-08,1.0233170255312263
2021-02-09,1.022604578493692
2021-02-10,1.009627513801234
2021-02-11,1.0040556727538783
2021-02-12,0.9975753897304794
2021-02-13,1.0041697631274638
2021-02-14,0.9959566077668175
2021-02-15,0.9985595623851763
2021-02-16,0.989219922127099
2021-02-17,0.9998510760672159
2021-02-18,1.0011648504447885
2021-02-19,1.0028592322839545
2021-02-20,1.0107289649879936
2021-02-21,1.007130772856911
2021-02-22,1.0053595542393907
2021-02-23,1.0090027270150461
2021-02-24,1.0088888683677004
2021-02-25,1.0070380926577394
2021-02-26,0.9950611052440455
2021-02-27,1.0036771935441597
2021-02-28,1.0011104481818718
2021-03-01,0.9957140048273182
2021-03-02,1.0036888748902373
2021-03-03,1.019717832012135
2021-03-04,0.9978871326888702
2021-03-05,0.9999183532955077
2021-03-06,1.0057245168718998
2021-03-07,1.0034329807401352
2021-03-08,1.0069360126580735
2021-03-09,1.0122736897699784
2021-03-10,1.0031314193407248
2021-03-11,1.0005741800783088
2021-03-12,1.0024448544849986
2021-03-13,1.008979372784807
2021-03-14,1.0117088361166338
2021-03-15,0.9941369166520321
2021-03-16,0.9953351909306494
2021-03-17,1.0152930772163415
2021-03-18,1.0067289251115088
2021-03-19,1.0038473052464951
2021-03-20,1.0052370470860035
2021-03-21,0.997084096715132
2021-03-22,0.9987340946507073
2021-03-23,0.999084601042436
2021-03-24,1.0036835663489159
2021-03-25,1.0046305125264232
2021-03-26,1.0011906519032074
2021-03-27,1.0068449898698792
2021-03-28,0.9980099765279147
2021-03-29,1.018760951601004
2021-03-30,1.0003594428713174
2021-03-31,1.003942394382607
2021-04-01,0.9990385324057529
2021-04-02,0.9992655749704243
2021-04-03,0.9971018132710415
2021-04-04,1.00038983643046
2021-04-05,1.0020281769306416
2021-04-06,0.9989313041304216
2021-04-07,1.0002389467088781
2021-04-08,0.9918775039811645
2021-04-09,1.005043785211813
2021-04-10,1.0031079188590315
2021-04-11,1.0115074726079747
2021-04-12,0.9994560393503005
2021-04-13,0.9974473354676574
2021-04-14,1.004731222400045
2021-04-15,0.9983509662687853
2021-04-16,0.9989349462696743
2021-04-17,1.0064880495809962
2021-04-18,0.996770454683844
2021-04-19,0.9985704327001433
2021-04-20,0.9952961541024264
2021-04-21,1.000434063454507
2021-04-22,1.0056599149889935
2021-04-23,1.0063481092717592
2021-04-24,1.0020876094925013
2021-04-25,0.9907171736527072
2021-04-26,1.0040118627859675
2021-04-27,1.0020962179850759
2021-04-28,1.0024216017076857
2021-04-29,1.0015290082348842
2021-04-30,1.0198266498259425
2021-05-01,1.0046775055596393
2021-05-02,1.004839854609693
2021-05-03,0.9957789354095163
2021-05-04,1.0050054276218663
2021-05-05,0.9959020021312269
2021-05-06,1.0051505789333313
2021-05-07,1.0023622367729976
2021-05-08,1.0033312874047573
2021-05-09,0.9976074586935434
2021-05-10,1.005675631100125
2021-05-11,0.9999634010498083
2021-05-12,1.004633237011697
2021-05-13,0.9862356158763211
2021-05-14,1.0069576515353953
2021-05-15,1.0039025462446478
2021-05-16,0.9996630177789508
2021-05-17,1.0069593455183126
2021-05-18,0.997523129362706
2021-05-19,0.9964279405120011
2021-05-20,0.984733556740606
2021-05-21,0.9794750939232107
2021-05-22,0.9706530409362087
2021-05-23,0.9797735548509758
2021-05-24,0.962106677657781
2021-05-25,0.9659590736221869
2021-05-26,0.9886532840169898
2021-05-27,0.9998302231892724
2021-05-28,0.9927394625756015
2021-05-29,1.002739881126852
2021-05-30,1.0020008830365421
2021-05-31,0.9951005237875308
2021-06-01,1.0017909539760905
2021-06-02,1.0021530501328915
2021-06-03,0.9997432559858834
2021-06-04,1.006541176703747
2021-06-05,0.9997121609590782
2021-06-06,1.0009137766049534
2021-06-07,1.0000921719718432
2021-06-08,0.9951210144279247
2021-06-09,1.001818762351284
2021-06-10,1.0093745670969116
2021-06-11,0.9971272097129171
2021-06-12,0.9987792739055357
2021-06-13,0.9977582174614394
2021-06-14,1.0050065723798418
2021-06-15,1.0056211428039272
2021-06-16,1.0030163407849502
2021-06-17,0.9996550080494387
2021-06-18,1.004558581134787
2021-06-19,0.9986309695426239
2021-06-20,1.0018616338074955
2021-06-21,1.0054298853276524
2021-06-22,0.997708911538556
2021-06-23,1.0022013465639974
2021-06-24,1.002643102343885
2021-06-25,1.0014266771412044
2021-06-26,1.0057345682013574
2021-06-27,1.0048289915963398
2021-06-28,1.0050131089898993
2021-06-29,1.0063954451324661
2021-06-30,1.0003328094649016
2021-07-01,1.0038299346904218
2021-07-02,1.0043217935464317
2021-07-03,1.0047242558958946
2021-07-04,1.005640212548768
2021-07-05,1.0024475193077558
2021-07-06,0.9997880373852296
2021-07-07,1.0016365605110116
2021-07-08,0.9992896896170497
2021-07-09,1.0043336273863883
2021-07-10,1.0026804778832414
2021-07-11,1.002333653331206
2021-07-12,1.0013229831125843
2021-07-13,1.004907610401456
2021-07-14,1.0029349621647574
2021-07-15,1.0021258641351407
2021-07-16,1.0022563444773014
2021-07-17,0.9982023782370086
2021-07-18,1.0026175583401709
2021-07-19,1.006335725386311
2021-07-20,1.002874900239673
2021-07-21,1.0071755317048254
2021-07-22,1.0050088286663688
2021-07-23,1.0031988541987626
2021-07-24,1.0039408825014302
2021-07-25,1.0051801016335946
2021-07-26,1.0141160921515813
2021-07-27,0.9954950865674947
2021-07-28,1.0014893513435716
2021-07-29,1.001379961062948
2021-07-30,1.0008813695384315
2021-07-31,1.0064202159013855
2021-08-01,1.0000546423366028
2021-08-02,0.9992163613258154
2021-08-03,0.9995331545557343
2021-08-04,1.002393942427344
2021-08-05,1.0017429881221291
2021-08-06,0.999261838579887
2021-08-07,1.002965114608242
2021-08-08,1.0054282584540366
2021-08-09,0.9974538203018157
2021-08-10,1.002562442459675
2021-08-11,1.0031170860182033
2021-08-12,1.000708268554826
2021-08-13,1.006141698778841
2021-08-14,1.0046524499162681
2021-08-15,1.0030236653383242
2021-08-16,1.002469587245077
2021-08-17,1.0028455446377407
2021-08-18,1.0013466033929477
2021-08-19,1.00386223773129
2021-08-20,1.0182273843195073
2021-08-21,1.0034056945623626
2021-08-22,1.0020325932297038
2021-08-23,1.001416381341939
2021-08-24,0.9999619072460839
2021-08-25,0.997153630611262
2021-08-26,1.0011043381007407
2021-08-27,1.0021177560993366
2021-08-28,1.0019760004116423
2021-08-29,1.0023062249165682
2021-08-30,1.0011021350340443
2021-08-31,1.0011993995158257
2021-09-01,1.0018024172823903
2021-09-02,1.0024439895223771
2021-09-03,0.9997706814743387
2021-09-04,0.9999229063394551
2021-09-05,1.0007227099093623
2021-09-06,1.0010571995996485
2021-09-07,1.0044551056640096
2021-09-08,1.003649317227106
2021-09-09,1.0008976312260824
2021-09-10,1.0021388999253529
2021-09-11,1.006165291950692
2021-09-12,1.0072300452154563
2021-09-13,1.0066924553628045
2021-09-14,1.006260153528744
2021-09-15,1.0065446259295352
2021-09-16,1.0041600215736834
2021-09-17,1.0053890308988915
2021-09-18,1.008858824875603
2021-09-19,1.0069391463335233
2021-09-20,1.0073340595317888
2021-09-21,1.0038334142684735
2021-09-22,1.0012300010938557
2021-09-23,1.0024685602412762
2021-09-24,1.003981837211262
2021-09-25,1.0029777773612685
2021-09-26,1.0038371995394226
2021-09-27,1.0050838388228072
2021-09-28,0.9951986973273227
2021-09-29,0.9969895427222929
2021-09-30,1.0043772977795788
2021-10-01,1.0023299316971483
2021-10-02,1.0033736812427931
2021-10-03,1.0032993385852835
2021-10-04,1.003437513755952
2021-10-05,1.0029177405307297
2021-10-06,1.0032575148831056
2021-10-07,1.0027156354149191
2021-10-08,1.0004841640937243
2021-10-09,1.001232139658135
2021-10-10,1.0025434960220914
2021-10-11,1.0002613262539097
2021-10-12,1.0056042879877005
2021-10-13,1.002000628318632
2021-10-14,1.0035337839533358
2021-10-15,1.0002161674123384
2021-10-16,1.0036351200650362
2021-10-17,1.00221779120111
2021-10-18,1.0007187964215278
2021-10-19,1.0017578096253095
2021-10-20,1.005435432195428
2021-10-21,1.0016278284338045
2021-10-22,1.0022070377249732
2021-10-23,1.006114513467988
2021-10-24,1.0025506118289633
2021-10-25,1.006396981349877
2021-10-26,1.0074805162256972
2021-10-27,1.0075784403905004
2021-10-28,1.002621554763977
2021-10-29,1.0047855887669392
2021-10-30,1.002492493030263
2021-10-31,1.005463853879166
2021-11-01,1.0026983709036281
2021-11-02,1.0045331955934256
2021-11-03,1.0062280166673607
2021-11-04,1.0039920966174454
2021-11-05,1.00729948133493
2021-11-06,1.0053861614739648
2021-11-07,1.0058190248723107
2021-11-08,1.0067630119352309
2021-11-09,1.0036139604031942
2021-11-10,1.0056670792811955
2021-11-11,1.0079533683159572
2021-11-12,1.004230095090858
2021-11-13,1.0095663842613776
2021-11-14,1.00870294921706
2021-11-15,1.0134928357345083
2021-11-16,1.0092871628290314
2021-11-17,1.0058497445688823
2021-11-18,1.0090980075102256
2021-11-19,1.0044183039484031
2021-11-20,1.0055923886397438
2021-11-21,1.0066432094031035
2021-11-22,1.0036920223330168
2021-11-23,1.0000990454584378
2021-11-24,1.0017885427635267
2021-11-25,1.0022362046460216
2021-11-26,1.0000138792943714
2021-11-27,1.0021223205145984
2021-11-28,1.0016953435446192
2021-11-29,1.0017919909067092
2021-11-30,1.000628438499104
2021-12-01,1.0082343193433811
2021-12-02,1.0035871626171537
2021-12-03,1.0006893093349827
2021-12-04,1.0004619324567132
2021-12-05,1.0013753862652066
2021-12-06,1.0027333228142883
2021-12-07,1.0002533467841288
2021-12-08,1.0028935249853412
2021-12-09,1.0021668022391492
2021-12-10,0.998623055607834
2021-12-11,0.9987694662118332
2021-12-12,1.0001116654260576
2021-12-13,0.9990625662282924
2021-12-14,0.9982378698338343
2021-12-15,1.0018102480463387
2021-12-16,1.0013522107192974
2021-12-17,0.9992996483311952
2021-12-18,0.9995211876536838
2021-12-19,1.0015327326594814
2021-12-20,1.0001710095638339
2021-12-21,1.004598092528419
2021-12-22,1.0051170015546387
2021-12-23,1.003606799954351
2021-12-24,1.0043291697459904
2021-12-25,1.0040719449393534
2021-12-26,1.001717907031289
2021-12-27,1.002638454050185
2021-12-28,1.0011848299502832
2021-12-29,1.001980506055416
2021-12-30,1.0047587049507254
2021-12-31,1.0026733068143618
2022-01-01,0.9992706222145092
2022-01-02,1.0058296548921881
2022-01-03,1.0021562639537709
2022-01-04,1.0021130995574612
2022-01-05,1.0009078006632974
2022-01-06,1.003417969725726
2022-01-07,1.002931251833035
2022-01-08,1.0035388022285223
2022-01-09,0.9979392826683869
2022-01-10,0.9991068354438142
2022-01-11,1.0021767386359064
2022-01-12,1.0004170927464213
2022-01-13,1.0009851302351622
2022-01-14,1.0012741485846786
2022-01-15,1.0017011958047115
2022-01-16,1.001447534806884
2022-01-17,1.000467670996191
2022-01-18,1.0021374450698854
2022-01-19,1.0003382235320624
2022-01-20,0.9998454191299819
2022-01-21,1.0010394109863685
2022-01-22,0.9997178332129911
2022-01-23,1.0047216769199947
2022-01-24,1.0002640671064889
2022-01-25,1.0028682242310967
2022-01-26,1.0017483301335675
2022-01-27,1.002088948520537
2022-01-28,1.0019041578928936
2022-01-29,0.9978702995506336
2022-01-30,1.0028482950670885
2022-01-31,1.0011553394183534
2022-02-01,1.001040561398292
2022-02-02,1.0010088800209782
2022-02-03,1.0025346228090624
2022-02-04,1.0029458142856804
2022-02-05,1.0019493058927835
2022-02-06,1.0001913509658058
2022-02-07,1.0022649273038677
2022-02-08,0.9998057971032265
2022-02-09,1.0009354592300967
2022-02-10,1.0012119266738349
2022-02-11,1.0019498134699902
2022-02-12,1.0027673956161824
2022-02-13,1.001028844467758
2022-02-14,1.0010892081928295
2022-02-15,1.0000625964057963
2022-02-16,1.000451127193151
2022-02-17,0.999517380666547
2022-02-18,1.0014865199730598
2022-02-19,1.0029354492857343
2022-02-20,1.0036526536175427
2022-02-21,1.0023874539085538
2022-02-22,1.0034152375935315
2022-02-23,1.003380883062003
2022-02-24,1.004822742679804
2022-02-25,1.0046827493509178
2022-02-26,1.0046502481816622
2022-02-27,1.0068844550081415
2022-02-28,1.0075362485553643
2022-03-01,1.0039813294413926
2022-03-02,1.0034836742603017
2022-03-03,1.0053266064077118
2022-03-04,1.0054833383316875
2022-03-05,1.0072060037912236
2022-03-06,1.0058271563027064
2022-03-07,1.005176737627824
2022-03-08,0.9989039778118668
2022-03-09,1.003310250501221
2022-03-10,1.0016599743728518
2022-03-11,1.0035322393656305
2022-03-12,1.0064049802564299
2022-03-13,1.0048563899431033
2022-03-14,1.005024743969133
2022-03-15,1.003714756593667
2022-03-16,1.0053993292164063
2022-03-17,1.0038558292841107
2022-03-18,1.0047179653634013
2022-03-19,1.0039704668509244
2022-03-20,1.0043431935686649
2022-03-21,1.0028525973575075
2022-03-22,1.0024946976299354
2022-03-23,1.0045351935768316
2022-03-24,1.0020774551684364
2022-03-25,0.9987939766040387
2022-03-26,0.9992775975303609
2022-03-27,0.9999526232864018
2022-03-28,0.9984616310899778
2022-03-29,0.9979827147250769
2022-03-30,0.9989852202338102
2022-03-31,1.0012994031119986
2022-04-01,0.9995979248741298
2022-04-02,1.000785081822248
2022-04-03,1.000930790388431
2022-04-04,1.0002349616407697
2022-04-05,1.0002413705297253
2022-04-06,1.0009298898435592
2022-04-07,1.0000695498703984
2022-04-08,1.000962421366672
2022-04-09,1.0023318088871442
2022-04-10,1.0009731813465388
2022-04-11,1.0012466506069766
2022-04-12,1.0012959754315212
2022-04-13,1.0043964951114448
2022-04-14,1.001990283818642
2022-04-15,1.0024502187641433
2022-04-16,1.0033201986661755
2022-04-17,1.0038502612258124
2022-04-18,1.0034142824590473
2022-04-19,1.003601754138637
2022-04-20,1.0044974434700689
2022-04-21,1.0048688094624807
2022-04-22,1.0042687675971933
2022-04-23,1.004282061384245
2022-04-24,1.0033335985708594
2022-04-25,1.0020863283044072
2022-04-26,1.0020506553123028
2022-04-27,1.0027805103703267
2022-04-28,1.0016216557271227
2022-04-29,1.0001099105236502
2022-04-30,1.0009145601706408
2022-05-01,1.001262434577933
