date,true-usd
2018-03-23,1.0059179646630318
2018-03-24,0.9984460503219552
2018-03-25,0.9891169290059846
2018-03-26,0.9966525434501448
2018-03-27,0.9999694171761067
2018-03-28,1.001582352249114
2018-03-29,0.9949658948496372
2018-03-30,1.0119811203086981
2018-03-31,1.0131344904049713
2018-04-01,1.007963379717449
2018-04-02,1.0119432699891788
2018-04-03,1.0043058095763413
2018-04-04,1.0006041904808463
2018-04-05,1.014391167467619
2018-04-06,1.0160478210054782
2018-04-07,1.01198716401708
2018-04-08,1.0057534803531158
2018-04-09,1.0053637189703044
2018-04-10,1.01299857486653
2018-04-11,1.0024943845799603
2018-04-12,1.0058971296589467
2018-04-13,0.9951447204899183
2018-04-14,0.9996853710649437
2018-04-15,0.9976766896297766
2018-04-16,0.9988891008977371
2018-04-17,0.997103121444955
2018-04-18,0.9937755912197958
2018-04-19,0.9968710938834487
2018-04-20,1.0069263066084047
2018-04-21,0.998438408671556
2018-04-22,0.9984704438866124
2018-04-23,0.9958557861990963
2018-04-24,0.9924201980297126
2018-04-25,0.9909507952727605
2018-04-26,1.006089831338644
2018-04-27,0.9999958635240547
2018-04-28,0.9962572783518391
2018-04-29,0.9943033743189981
2018-04-30,0.9944895950453525
2018-05-01,0.9957346629735779
2018-05-02,0.9899549697826813
2018-05-03,0.9878134983810561
2018-05-04,0.9878804952352316
2018-05-05,0.9891227510000113
2018-05-06,0.9933651902213803
2018-05-07,0.9957261953329887
2018-05-08,0.998222332079502
2018-05-09,0.9887139678943953
2018-05-10,0.9930065349641979
2018-05-11,0.9911536169764525
2018-05-12,0.9914208567456222
2018-05-13,0.9974064969618991
2018-05-14,0.9956374569155333
2018-05-15,1.0050144574866433
2018-05-16,1.0003101685364022
2018-05-17,1.0111370598021419
2018-05-18,1.0055100429282775
2018-05-19,1.0043357539591138
2018-05-20,1.007602307548654
2018-05-21,1.0049930645416107
2018-05-22,1.0706328202871012
2018-05-23,1.0016177132436181
2018-05-24,1.0103034144171594
2018-05-25,1.0022399097173642
2018-05-26,1.0188485134289103
2018-05-27,1.0062660527652096
2018-05-28,1.0140519091098656
2018-05-29,1.0203514380764755
2018-05-30,1.0001486352475843
2018-05-31,0.9984216456460695
2018-06-01,1.0019326467485838
2018-06-02,0.9989085295001279
2018-06-03,0.992542886545613
2018-06-04,0.9939112052395264
2018-06-05,1.0007276678602743
2018-06-06,0.9969619725713604
2018-06-07,0.9959599896096101
2018-06-08,0.9963967146023421
2018-06-09,0.9947170599977497
2018-06-10,0.9867491920577298
2018-06-11,1.007795353910943
2018-06-12,1.0056477018784504
2018-06-13,1.016429100733681
2018-06-14,1.0124096841232992
2018-06-15,1.0058653421603263
2018-06-16,1.0057426211048124
2018-06-17,1.0042608891936622
2018-06-18,1.0030768044131217
2018-06-19,0.9998521569629245
2018-06-20,0.998551602691786
2018-06-21,0.9954305847714714
2018-06-22,0.9974125407574355
2018-06-23,1.013359057433246
2018-06-24,1.004204519764595
2018-06-25,1.0032822287218621
2018-06-26,0.9987514005197924
2018-06-27,0.9994924005024651
2018-06-28,0.9958459483733921
2018-06-29,1.0083840524774192
2018-06-30,0.9967259249781586
2018-07-01,0.9944579438862676
2018-07-02,0.9908330323428975
2018-07-03,0.9939096827309891
2018-07-04,0.997445853188313
2018-07-05,0.9893059043951585
2018-07-06,0.9962853207600033
2018-07-07,0.996416450959726
2018-07-08,0.9945036751782897
2018-07-09,0.991445014514419
2018-07-10,0.9830429813489124
2018-07-11,0.9990466580273045
2018-07-12,0.9952550517729623
2018-07-13,0.9989299870110314
2018-07-14,1.0025627092276945
2018-07-15,0.9961127455417479
2018-07-16,0.9966203074445428
2018-07-17,0.9982673172856467
2018-07-18,0.9915644252298934
2018-07-19,0.9829482896640209
2018-07-20,0.9893704709013511
2018-07-21,0.999425978400996
2018-07-22,0.9916671906933854
2018-07-23,0.9928103498280096
2018-07-24,0.9959879451216965
2018-07-25,0.9917431113759164
2018-07-26,0.99216900454482
2018-07-27,0.9969275599287486
2018-07-28,0.9963263508794029
2018-07-29,0.9989619953416103
2018-07-30,0.993939545766513
2018-07-31,0.9985039091934091
2018-08-01,0.9987981603291672
2018-08-02,1.0053607280133319
2018-08-03,1.0027841346208288
2018-08-04,0.998565228786138
2018-08-05,0.9998231199036327
2018-08-06,1.0014240372830425
2018-08-07,0.9990104776133425
2018-08-08,1.001659277298224
2018-08-09,1.0007976373383776
2018-08-10,0.9967422254404265
2018-08-11,1.0002923852756156
2018-08-12,1.0005106984425545
2018-08-13,1.0000127959952265
2018-08-14,1.0015959619659096
2018-08-15,1.002349907410125
2018-08-16,1.0009079780955852
2018-08-17,1.00173765289447
2018-08-18,1.0012618526689607
2018-08-19,1.0009040320865654
2018-08-20,0.9980683916705182
2018-08-21,0.996021752772271
2018-08-22,1.0001172980774724
2018-08-23,1.004092020752512
2018-08-24,1.000072610830965
2018-08-25,1.0013564973571498
2018-08-26,1.000909026794196
2018-08-27,1.0029495988421873
2018-08-28,1.0025297587456776
2018-08-29,1.0003244916617542
2018-08-30,1.0019602921416382
2018-08-31,1.0048043697397933
2018-09-01,1.0003561435692945
2018-09-02,1.0023578469611296
2018-09-03,1.0027166896643445
2018-09-04,1.002543535347902
2018-09-05,1.0022133274107499
2018-09-06,1.0136909217812269
2018-09-07,1.0008645252367316
2018-09-08,1.0032939517674426
2018-09-09,1.0022491788344197
2018-09-10,1.0035356575035175
2018-09-11,1.0013809663102295
2018-09-12,1.0008060046699259
2018-09-13,1.0004871879519723
2018-09-14,1.0010133621405286
2018-09-15,1.0023364775313208
2018-09-16,1.002503219595142
2018-09-17,1.0032038769173803
2018-09-18,1.014289338788311
2018-09-19,1.0037356179597883
2018-09-20,1.0036371585469515
2018-09-21,1.0019348506899637
2018-09-22,1.000416096188867
2018-09-23,1.0052971669183846
2018-09-24,1.0015249637651655
2018-09-25,1.0008837669549948
2018-09-26,0.9990372425983116
2018-09-27,1.0025119091142343
2018-09-28,1.003318921375406
2018-09-29,1.001498857704444
2018-09-30,1.0044988337100493
2018-10-01,1.004985127339783
2018-10-02,1.0053870991540503
2018-10-03,1.0110424021526598
2018-10-04,1.0163881785467372
2018-10-05,1.0056450719296872
2018-10-06,1.003525323768473
2018-10-07,1.0051282327755209
2018-10-08,1.0051940212858592
2018-10-09,1.0045010802097287
2018-10-10,1.0069207774704418
2018-10-11,1.0101708651039052
2018-10-12,1.0277060398537834
2018-10-13,1.0204647060598855
2018-10-14,1.0295909161665886
2018-10-15,1.0437746819073528
2018-10-16,1.0476399844865052
2018-10-17,1.0413946139463794
2018-10-18,1.0399648505035108
2018-10-19,1.0251885875617384
2018-10-20,1.0190024227942063
2018-10-21,1.0218748053633455
2018-10-22,1.0262614902294636
2018-10-23,1.0191045430466041
2018-10-24,1.0168486392483884
2018-10-25,1.014798228023882
2018-10-26,1.0157815738447695
2018-10-27,1.0150494106294194
2018-10-28,1.0095100179986276
2018-10-29,1.0122451012275429
2018-10-30,1.00866890167859
2018-10-31,1.0081528765643604
2018-11-01,1.0086443839792887
2018-11-02,1.0058914744610643
2018-11-03,1.007619438869157
2018-11-04,1.0053999286464574
2018-11-05,0.9825590593939918
2018-11-06,1.0019247287966602
2018-11-07,1.0028151741540479
2018-11-08,1.0072217097192209
2018-11-09,1.0099909360565376
2018-11-10,1.011361460229808
2018-11-11,1.0096995130515365
2018-11-12,1.0078218109202493
2018-11-13,1.0150339544780822
2018-11-14,1.0227662202710255
2018-11-15,1.0368570704525335
2018-11-16,1.0264395573384497
2018-11-17,1.0234675932213968
2018-11-18,1.0213238275507477
2018-11-19,1.0181386027448172
2018-11-20,1.023387156933586
2018-11-21,1.0341526927536353
2018-11-22,1.0167539482579717
2018-11-23,1.016750729429098
2018-11-24,1.0234969558904714
2018-11-25,1.0216420053767024
2018-11-26,1.0267663177398083
2018-11-27,1.0244397481681142
2018-11-28,1.0230291193225223
2018-11-29,1.012836445252976
2018-11-30,1.011755320896399
2018-12-01,1.0135645604076073
2018-12-02,1.0140381903659434
2018-12-03,1.0142781158233831
2018-12-04,1.015133904926785
2018-12-05,1.0169139953603938
2018-12-06,1.010286927540284
2018-12-07,1.0055294907592196
2018-12-08,1.0086562806534682
2018-12-09,1.0046764891413889
2018-12-10,1.0028055242111475
2018-12-11,1.004243476657991
2018-12-12,1.0090228920175697
2018-12-13,1.004293036976313
2018-12-14,1.0078955439734782
2018-12-15,1.0100821068508754
2018-12-16,1.009801914829568
2018-12-17,1.0088448896084297
2018-12-18,1.0057077353611061
2018-12-19,1.0039528094733337
2018-12-20,1.0003219472576608
2018-12-21,0.999761928459471
2018-12-22,0.9998631991718243
2018-12-23,0.9940980337858046
2018-12-24,0.9962885871654562
2018-12-25,0.99844535054819
2018-12-26,0.9937202837614982
2018-12-27,0.9959920394736734
2018-12-28,0.9964442160675856
2018-12-29,0.991469365494337
2018-12-30,0.9841686959538366
2018-12-31,0.9951541096150172
2019-01-01,0.999452962792521
2019-01-02,0.9963367725894035
2019-01-03,0.9940060399793011
2019-01-04,0.9960347606001739
2019-01-05,0.9968360468655265
2019-01-06,0.9957410553122863
2019-01-07,0.9941097159738841
2019-01-08,0.9953931451289758
2019-01-09,0.9947598446586562
2019-01-10,0.9935018553197621
2019-01-11,0.9954994327757808
2019-01-12,0.9949100781739538
2019-01-13,0.9930753224501274
2019-01-14,0.9989193988328452
2019-01-15,0.9926008711168249
2019-01-16,0.9956130479346142
2019-01-17,0.9972622574654794
2019-01-18,0.9973306469327108
2019-01-19,0.997082634051036
2019-01-20,0.9971493832881324
2019-01-21,0.999271945672229
2019-01-22,1.000565530439351
2019-01-23,1.0011040613580546
2019-01-24,1.0004619841981306
2019-01-25,0.9996276775652807
2019-01-26,0.9999348292909013
2019-01-27,1.0008696353206712
2019-01-28,1.0028415005334939
2019-01-29,1.000577356076248
2019-01-30,1.0026046259474661
2019-01-31,1.0064980572617193
2019-02-01,1.0056693293871548
2019-02-02,1.0102389331971018
2019-02-03,1.016122939748658
2019-02-04,1.012190389578592
2019-02-05,1.0134803139320896
2019-02-06,1.0110914517321197
2019-02-07,1.0108925367259767
2019-02-08,1.0111762797623511
2019-02-09,1.0135058905623804
2019-02-10,1.0128407107896011
2019-02-11,1.0143251272746172
2019-02-12,1.0120196193432454
2019-02-13,1.0117983090901226
2019-02-14,1.0085316293141529
2019-02-15,1.0027809186547956
2019-02-16,1.0048619844011526
2019-02-17,1.004094531153443
2019-02-18,1.008913885943979
2019-02-19,1.0045635515819333
2019-02-20,1.0100810274089465
2019-02-21,1.0132212911821776
2019-02-22,1.0100711974814511
2019-02-23,1.0076559095401059
2019-02-24,1.002051798953574
2019-02-25,1.0019441414377812
2019-02-26,1.0024699084576503
2019-02-27,1.0029994753806644
2019-02-28,1.0050411178558913
2019-03-01,1.0058719791895014
2019-03-02,1.00205872154751
2019-03-03,1.0021981223088008
2019-03-04,1.0046477327311065
2019-03-05,1.0029651395955288
2019-03-06,1.0033390981545178
2019-03-07,1.004032482413105
2019-03-08,1.0035943546983492
2019-03-09,1.0048681679607698
2019-03-10,1.0074194929206552
2019-03-11,1.0052427921150013
2019-03-12,1.0026356925417919
2019-03-13,1.0054327511425638
2019-03-14,1.0020085643081473
2019-03-15,1.0057479683142638
2019-03-16,0.9914978656027807
2019-03-17,1.0009709493159429
2019-03-18,0.9946841685643816
2019-03-19,0.9965364588074448
2019-03-20,0.9998972838977415
2019-03-21,1.0060498685387698
2019-03-22,1.000895864111436
2019-03-23,1.000808332142141
2019-03-24,1.005480456159758
2019-03-25,1.0220880389069977
2019-03-26,1.0045178871892733
2019-03-27,1.0082232449799329
2019-03-28,1.0055071344923185
2019-03-29,1.0046811776086941
2019-03-30,1.0019901141389402
2019-03-31,1.00294468991993
2019-04-01,1.0040677257999662
2019-04-02,1.00276325550794
2019-04-03,0.9897701621447309
2019-04-04,0.99537893297793
2019-04-05,0.9917166084614636
2019-04-06,0.9973421302066457
2019-04-07,0.998681593496159
2019-04-08,0.9977563332117957
2019-04-09,0.9962301979530882
2019-04-10,0.9970040405360144
2019-04-11,1.0064996554604144
2019-04-12,0.9974997844319055
2019-04-13,1.0013971505806178
2019-04-14,1.0039587200110116
2019-04-15,0.9988125148573854
2019-04-16,1.0008092090016338
2019-04-17,1.000836087745765
2019-04-18,0.9997666786932697
2019-04-19,1.00577273132548
2019-04-20,1.000840445724596
2019-04-21,1.0011161919569949
2019-04-22,1.0030874093359041
2019-04-23,0.9994796403963002
2019-04-24,0.9993640280335494
2019-04-25,1.0019226119740456
2019-04-26,1.0163281899877012
2019-04-27,1.0341815184681131
2019-04-28,1.0212034067181144
2019-04-29,1.022284923677925
2019-04-30,1.014959830132991
2019-05-01,1.007605746226274
2019-05-02,1.0099942052465485
2019-05-03,1.0132883706946798
2019-05-04,1.0117004583251652
2019-05-05,1.0096465672567063
2019-05-06,1.0043288507850392
2019-05-07,1.0039850012529619
2019-05-08,0.9998464978692334
2019-05-09,1.0052085640803539
2019-05-10,1.0073362014373577
2019-05-11,1.005960612393565
2019-05-12,1.0014009712332108
2019-05-13,1.002400122837098
2019-05-14,1.0041325946155988
2019-05-15,1.0010910456701958
2019-05-16,0.9947187716097077
2019-05-17,1.0003897176676206
2019-05-18,1.003133756005853
2019-05-19,1.0006727533903415
2019-05-20,0.9930740431449738
2019-05-21,0.9974243737707187
2019-05-22,0.9967317872073904
2019-05-23,0.9992396504361633
2019-05-24,0.9976834541819305
2019-05-25,0.996494624522173
2019-05-26,0.9971703003653827
2019-05-27,0.9939775422803913
2019-05-28,0.9976548680489413
2019-05-29,0.9985360482889308
2019-05-30,0.9980407153747043
2019-05-31,1.0028374607075061
2019-06-01,1.0013612140191737
2019-06-02,1.000502876841253
2019-06-03,0.9984687170317206
2019-06-04,1.0016620383311703
2019-06-05,1.0057708308871753
2019-06-06,1.0044892804107155
2019-06-07,1.0038131357566156
2019-06-08,1.0005452529063885
2019-06-09,1.0010049458549322
2019-06-10,1.0010335576804434
2019-06-11,1.0011506937383423
2019-06-12,0.9975434102018779
2019-06-13,0.998216353375993
2019-06-14,0.9996435670010151
2019-06-15,0.9990241537467086
2019-06-16,0.9981760232108757
2019-06-17,0.9974306211510175
2019-06-18,0.9968609402764869
2019-06-19,1.0013046995377297
2019-06-20,1.0006717113146313
2019-06-21,1.000414230774335
2019-06-22,1.0007853718143178
2019-06-23,1.0005883892231189
2019-06-24,1.0022643941340987
2019-06-25,1.002525953492161
2019-06-26,1.0054999020662836
2019-06-27,1.0068071023206198
2019-06-28,1.0131866902416862
2019-06-29,1.0007468464345497
2019-06-30,1.0004098532806431
2019-07-01,1.0048698630207042
2019-07-02,1.0033122717584113
2019-07-03,1.0032417107841658
2019-07-04,1.0036993144992787
2019-07-05,1.0037832776718603
2019-07-06,0.9978274177876638
2019-07-07,1.0032096049719232
2019-07-08,1.0002105290424852
2019-07-09,0.99749437452277
2019-07-10,0.9988112346450796
2019-07-11,1.002323473022705
2019-07-12,1.0061903393105955
2019-07-13,1.0019134806027075
2019-07-14,1.0024575481358462
2019-07-15,0.9912642300987007
2019-07-16,1.0003354434252525
2019-07-17,1.0030334670502883
2019-07-18,1.0005166491965294
2019-07-19,0.9968864799045566
2019-07-20,1.0014870513210479
2019-07-21,0.9995846394976641
2019-07-22,0.9994291902125829
2019-07-23,1.0018928838578567
2019-07-24,1.0057417682747893
2019-07-25,1.00263054169417
2019-07-26,0.99726217512216
2019-07-27,1.0006683657414854
2019-07-28,1.002344632612686
2019-07-29,0.9976894517591018
2019-07-30,1.0003807714751296
2019-07-31,0.998815553628668
2019-08-01,1.0012763399412
2019-08-02,0.9971044514643479
2019-08-03,1.0001527347927937
2019-08-04,0.9987317110800149
2019-08-05,0.9974613126801329
2019-08-06,0.9980380942572901
2019-08-07,1.0041502292636182
2019-08-08,0.9998773997985042
2019-08-09,1.0033368734836814
2019-08-10,1.000725494409661
2019-08-11,1.0009825089963453
2019-08-12,1.001178118888125
2019-08-13,0.9999073135621112
2019-08-14,1.0033243690635054
2019-08-15,1.0006033536605667
2019-08-16,1.003321163959354
2019-08-17,0.9997596685622853
2019-08-18,1.0036703740739166
2019-08-19,0.999591863985141
2019-08-20,1.001266721142827
2019-08-21,0.9986317994883518
2019-08-22,1.002816214822505
2019-08-23,1.0004190040475311
2019-08-24,0.9992844139167418
2019-08-25,0.9986507796703038
2019-08-26,0.9991611810630159
2019-08-27,0.9995471837291384
2019-08-28,0.9997225130378499
2019-08-29,0.9991661423196313
2019-08-30,1.0008242541727532
2019-08-31,1.0027193375919712
2019-09-01,1.0007571232876284
2019-09-02,0.9985413641816319
2019-09-03,0.9974392780840015
2019-09-04,1.0058966375930165
2019-09-05,0.9988576741622264
2019-09-06,0.9975098873290327
2019-09-07,1.0001882992294198
2019-09-08,0.9979284381394318
2019-09-09,0.9996837874721634
2019-09-10,0.9991131979483697
2019-09-11,1.0016011230818318
2019-09-12,1.0016876928192149
2019-09-13,1.0008198297319935
2019-09-14,1.0028305847399417
2019-09-15,0.9962766554011132
2019-09-16,0.9970891458273077
2019-09-17,0.9981805170960263
2019-09-18,0.99722484634304
2019-09-19,0.997496527866899
2019-09-20,1.0001377554212811
2019-09-21,1.0018186324251954
2019-09-22,1.0002062503661
2019-09-23,1.0007784451867239
2019-09-24,1.0001056989618453
2019-09-25,0.9969428328916278
2019-09-26,1.0018099614323042
2019-09-27,0.9991909862425699
2019-09-28,0.9998645527539322
2019-09-29,1.0025536503792831
2019-09-30,0.9984449901325014
2019-10-01,0.9999928692188059
2019-10-02,1.0028288989622396
2019-10-03,1.0017495335341804
2019-10-04,0.999324065110265
2019-10-05,0.9976637792875007
2019-10-06,0.9987307523787847
2019-10-07,0.9998120194336743
2019-10-08,0.9977914664197729
2019-10-09,0.9971670154422714
2019-10-10,0.9972221764099379
2019-10-11,0.9985494065635523
2019-10-12,0.9992299546402053
2019-10-13,0.9991837995988807
2019-10-14,1.000453270856657
2019-10-15,0.9975984555033799
2019-10-16,1.0018745792177248
2019-10-17,1.0010325175313106
2019-10-18,1.0003061868482068
2019-10-19,0.9986151820697974
2019-10-20,1.0000103492290293
2019-10-21,0.9994726018557899
2019-10-22,1.000100903810589
2019-10-23,0.9989331489723324
2019-10-24,1.009788876550526
2019-10-25,0.9961647411499603
2019-10-26,0.9990429338064385
2019-10-27,1.0005597310866792
2019-10-28,0.9950187176856014
2019-10-29,0.9977360284055202
2019-10-30,0.9990434738818343
2019-10-31,1.000513748243263
2019-11-01,1.000981458435976
2019-11-02,1.0002070707787343
2019-11-03,0.9982531797801029
2019-11-04,0.9997076085330314
2019-11-05,0.9976480390441375
2019-11-06,0.99828747912401
2019-11-07,0.9990782729941973
2019-11-08,1.001171739476528
2019-11-09,0.9980792784263327
2019-11-10,0.9999984582618865
2019-11-11,1.0004247709883258
2019-11-12,1.0013902117076996
2019-11-13,1.0005158767438806
2019-11-14,1.0012388051161885
2019-11-15,1.0006713918991876
2019-11-16,1.0003228895374325
2019-11-17,1.0030682243661329
2019-11-18,1.0017675568990536
2019-11-19,1.002605958150901
2019-11-20,1.0019504237227073
2019-11-21,1.0023753032466953
2019-11-22,1.0028083472177969
2019-11-23,1.0010472943167774
2019-11-24,1.0007581281515725
2019-11-25,0.9977867009727469
2019-11-26,0.9994781969174664
2019-11-27,0.9996027762688385
2019-11-28,0.9991287417957949
2019-11-29,1.0004797677322452
2019-11-30,0.9987576744998401
2019-12-01,0.9993443900990914
2019-12-02,0.999869213108245
2019-12-03,0.9982908042437222
2019-12-04,0.9957253910711681
2019-12-05,0.9958213067255249
2019-12-06,1.0002773116707626
2019-12-07,0.9995182264844726
2019-12-08,0.9997510947527742
2019-12-09,0.9979088400865245
2019-12-10,1.0003986040018316
2019-12-11,0.9997089095669037
2019-12-12,1.000094803926367
2019-12-13,1.0003263859671558
2019-12-14,0.9995480040466287
2019-12-15,0.9997286427992901
2019-12-16,0.9979284163573856
2019-12-17,1.0011064227479092
2019-12-18,1.0015166006615468
2019-12-19,0.9970651713865741
2019-12-20,0.9990727838734722
2019-12-21,1.0003997821483617
2019-12-22,0.9992148056165292
2019-12-23,1.0008796016018098
2019-12-24,1.0009649485942829
2019-12-25,1.0030091034892181
2019-12-26,1.0026753544197997
2019-12-27,1.002288702469374
2019-12-28,1.0009097260998063
2019-12-29,1.0025310772560192
2019-12-30,1.000255173201668
2019-12-31,1.002605931439817
2020-01-01,1.002830244405929
2020-01-02,1.0025418734552642
2020-01-03,1.002844160664232
2020-01-04,0.9996368653638699
2020-01-05,1.0010325688699289
2020-01-06,0.999803996658714
2020-01-07,0.9986904099468425
2020-01-08,0.9993502141172309
2020-01-09,0.9967049670535274
2020-01-10,1.0000198999862373
2020-01-11,1.0031575266729158
2020-01-12,0.9978398742913009
2020-01-13,1.0006585358806308
2020-01-14,1.0001541985717632
2020-01-15,1.0010466318494458
2020-01-16,1.002590737982286
2020-01-17,1.0004929377277574
2020-01-18,0.9980205747057008
2020-01-19,0.999594474453711
2020-01-20,0.9972698847500154
2020-01-21,0.9949134664735267
2020-01-22,0.9994115276980085
2020-01-23,0.999345541805995
2020-01-24,1.0002766026631797
2020-01-25,1.0012448375931957
2020-01-26,0.999687766911577
2020-01-27,1.0009391976909394
2020-01-28,0.9990382716557004
2020-01-29,0.9993801116122827
2020-01-30,0.9982363237034544
2020-01-31,1.0022686791646767
2020-02-01,0.9986351893925504
2020-02-02,0.998888610571481
2020-02-03,0.9995003396167649
2020-02-04,1.0034420515098577
2020-02-05,1.0002739654961266
2020-02-06,1.0002637899516442
2020-02-07,1.0001977736282233
2020-02-08,1.000487466134318
2020-02-09,0.9978224628466311
2020-02-10,1.004257329815208
2020-02-11,0.9998112187648299
2020-02-12,0.9974299690990851
2020-02-13,0.996643879084842
2020-02-14,1.0039022479805118
2020-02-15,0.9968908600572085
2020-02-16,0.9971746877528544
2020-02-17,0.9972781342735345
2020-02-18,1.0025538778300098
2020-02-19,0.9952041260149563
2020-02-20,0.9969100746083169
2020-02-21,0.9998644130042421
2020-02-22,0.997148962970936
2020-02-23,0.997683937187596
2020-02-24,0.9987394753089853
2020-02-25,1.0009446134796078
2020-02-26,1.0016458879532126
2020-02-27,0.9999800142881902
2020-02-28,0.9995403918163325
2020-02-29,0.9956895361640259
2020-03-01,0.9955125898292815
2020-03-02,1.003068653141201
2020-03-03,0.9986104572525867
2020-03-04,0.9990875699119365
2020-03-05,1.0001946856675359
2020-03-06,0.9994142723592022
2020-03-07,0.9980076977581807
2020-03-08,1.000892881726847
2020-03-09,0.9967247860091784
2020-03-10,1.003252250629317
2020-03-11,1.0007569812695152
2020-03-12,1.0013606424140138
2020-03-13,0.9407365783949997
2020-03-14,1.0000390848516847
2020-03-15,1.0067334763788616
2020-03-16,1.0032670018370873
2020-03-17,1.000499646877085
2020-03-18,0.9926663024025464
2020-03-19,0.9982117341505068
2020-03-20,0.991966984946229
2020-03-21,1.008040773810128
2020-03-22,0.9980725575451863
2020-03-23,0.994690685353666
2020-03-24,0.9980429490492679
2020-03-25,0.9959784001454032
2020-03-26,0.99862305963305
2020-03-27,1.0014899854023318
2020-03-28,0.9883047476816395
2020-03-29,1.0025400910871431
2020-03-30,0.997210421512492
2020-03-31,0.9932655743635663
2020-04-01,0.9960397076913499
2020-04-02,1.0064349106241632
2020-04-03,1.0035793848182826
2020-04-04,0.9948482215379678
2020-04-05,0.998451560806151
2020-04-06,0.9967644643587091
2020-04-07,0.9988284466713854
2020-04-08,0.9968186537770923
2020-04-09,0.9973317484636595
2020-04-10,0.9993846015163985
